Id,Name,Desc,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
800302053,MP 회복량,마샤의 부채 무작위효과9_5,67,143,155,,800302001
800302054,MP 회복량,마샤의 부채 무작위효과9_6,67,155,168,,800302001
800302055,물리 방어력,마샤의 부채 무작위효과1_1,21,244,374,,800302001
800302056,물리 방어력,마샤의 부채 무작위효과1_2,21,374,505,,800302001
800302057,물리 방어력,마샤의 부채 무작위효과1_3,21,505,635,,800302001
800302058,물리 방어력,마샤의 부채 무작위효과1_4,21,635,766,,800302001
800302059,물리 방어력,마샤의 부채 무작위효과1_5,21,766,831,,800302001
800302060,물리 방어력,마샤의 부채 무작위효과1_6,21,831,897,,800302001
800302061,마법 방어력,마샤의 부채 무작위효과2_1,22,244,374,,800302001
800302062,마법 방어력,마샤의 부채 무작위효과2_2,22,374,505,,800302001
800302063,마법 방어력,마샤의 부채 무작위효과2_3,22,505,635,,800302001
800302064,마법 방어력,마샤의 부채 무작위효과2_4,22,635,766,,800302001
800302065,마법 방어력,마샤의 부채 무작위효과2_5,22,766,831,,800302001
800302066,마법 방어력,마샤의 부채 무작위효과2_6,22,831,897,,800302001
800302067,탄력,마샤의 부채 무작위효과3_1,102,163,250,,800302001
800302068,탄력,마샤의 부채 무작위효과3_2,102,250,337,,800302001
800302069,탄력,마샤의 부채 무작위효과3_3,102,337,424,,800302001
800302070,탄력,마샤의 부채 무작위효과3_4,102,424,511,,800302001
800302071,탄력,마샤의 부채 무작위효과3_5,102,511,554,,800302001
800302072,탄력,마샤의 부채 무작위효과3_6,102,554,598,,800302001
800302073,최대 HP,마샤의 부채 무작위효과4_1,58,191,293,,800302001
800302074,최대 HP,마샤의 부채 무작위효과4_2,58,293,395,,800302001
800302075,최대 HP,마샤의 부채 무작위효과4_3,58,395,498,,800302001
800302076,최대 HP,마샤의 부채 무작위효과4_4,58,498,600,,800302001
800302077,최대 HP,마샤의 부채 무작위효과4_5,58,600,651,,800302001
800302078,최대 HP,마샤의 부채 무작위효과4_6,58,651,703,,800302001
800302079,회피,마샤의 부채 무작위효과5_1,26,182,279,,800302001
800302080,회피,마샤의 부채 무작위효과5_2,26,279,376,,800302001
800302081,회피,마샤의 부채 무작위효과5_3,26,376,473,,800302001
800302082,회피,마샤의 부채 무작위효과5_4,26,473,570,,800302001
800302083,회피,마샤의 부채 무작위효과5_5,26,570,618,,800302001
800302084,회피,마샤의 부채 무작위효과5_6,26,618,667,,800302001
800302085,명중,마샤의 부채 무작위효과6_1,29,182,279,,800302001
800302086,명중,마샤의 부채 무작위효과6_2,29,279,376,,800302001
800302087,명중,마샤의 부채 무작위효과6_3,29,376,473,,800302001
800302088,명중,마샤의 부채 무작위효과6_4,29,473,570,,800302001
800302089,명중,마샤의 부채 무작위효과6_5,29,570,618,,800302001
800302090,명중,마샤의 부채 무작위효과6_6,29,618,667,,800302001
800302091,최대 MP,마샤의 부채 무작위효과7_1,60,191,293,,800302001
800302092,최대 MP,마샤의 부채 무작위효과7_2,60,293,395,,800302001
800302093,최대 MP,마샤의 부채 무작위효과7_3,60,395,498,,800302001
800302094,최대 MP,마샤의 부채 무작위효과7_4,60,498,600,,800302001
800302095,최대 MP,마샤의 부채 무작위효과7_5,60,600,651,,800302001
800302096,최대 MP,마샤의 부채 무작위효과7_6,60,651,703,,800302001
800302097,HP 회복량,마샤의 부채 무작위효과8_1,51,46,70,,800302001
800302098,HP 회복량,마샤의 부채 무작위효과8_2,51,70,94,,800302001
800302099,HP 회복량,마샤의 부채 무작위효과8_3,51,94,119,,800302001
800302100,HP 회복량,마샤의 부채 무작위효과8_4,51,119,143,,800302001
800302101,HP 회복량,마샤의 부채 무작위효과8_5,51,143,155,,800302001
800302102,HP 회복량,마샤의 부채 무작위효과8_6,51,155,168,,800302001
800302103,MP 회복량,마샤의 부채 무작위효과9_1,67,46,70,,800302001
800302104,MP 회복량,마샤의 부채 무작위효과9_2,67,70,94,,800302001
800302105,MP 회복량,마샤의 부채 무작위효과9_3,67,94,119,,800302001
800302106,MP 회복량,마샤의 부채 무작위효과9_4,67,119,143,,800302001
800302107,MP 회복량,마샤의 부채 무작위효과9_5,67,143,155,,800302001
800302108,MP 회복량,마샤의 부채 무작위효과9_6,67,155,168,,800302001
800311001,탄력,광기의 유혹 고유효과1,102,285,489,,800311001
800311002,최대 HP,광기의 유혹 고유효과2,58,559,959,,800311001
800312001,물리 방어력,광기의 유혹 무작위효과1_1,21,285,429,,800312001
800312002,물리 방어력,광기의 유혹 무작위효과1_2,21,429,574,,800312001
800312003,물리 방어력,광기의 유혹 무작위효과1_3,21,574,719,,800312001
800312004,물리 방어력,광기의 유혹 무작위효과1_4,21,719,864,,800312001
800312005,물리 방어력,광기의 유혹 무작위효과1_5,21,864,936,,800312001
800312006,물리 방어력,광기의 유혹 무작위효과1_6,21,936,1009,,800312001
800312007,마법 방어력,광기의 유혹 무작위효과2_1,22,285,429,,800312001
800312008,마법 방어력,광기의 유혹 무작위효과2_2,22,429,574,,800312001
800312009,마법 방어력,광기의 유혹 무작위효과2_3,22,574,719,,800312001
800312010,마법 방어력,광기의 유혹 무작위효과2_4,22,719,864,,800312001
800312011,마법 방어력,광기의 유혹 무작위효과2_5,22,864,936,,800312001
800312012,마법 방어력,광기의 유혹 무작위효과2_6,22,936,1009,,800312001
800312013,탄력,광기의 유혹 무작위효과3_1,102,190,286,,800312001
800312014,탄력,광기의 유혹 무작위효과3_2,102,286,383,,800312001
800312015,탄력,광기의 유혹 무작위효과3_3,102,383,479,,800312001
800312016,탄력,광기의 유혹 무작위효과3_4,102,479,576,,800312001
800312017,탄력,광기의 유혹 무작위효과3_5,102,576,624,,800312001
800312018,탄력,광기의 유혹 무작위효과3_6,102,624,673,,800312001
800312019,최대 HP,광기의 유혹 무작위효과4_1,58,372,561,,800312001
800312020,최대 HP,광기의 유혹 무작위효과4_2,58,561,750,,800312001
800312021,최대 HP,광기의 유혹 무작위효과4_3,58,750,939,,800312001
800312022,최대 HP,광기의 유혹 무작위효과4_4,58,939,1128,,800312001
800312023,최대 HP,광기의 유혹 무작위효과4_5,58,1128,1223,,800312001
800312024,최대 HP,광기의 유혹 무작위효과4_6,58,1223,1318,,800312001
800312025,회피,광기의 유혹 무작위효과5_1,26,212,319,,800312001
800312026,회피,광기의 유혹 무작위효과5_2,26,319,427,,800312001
800312027,회피,광기의 유혹 무작위효과5_3,26,427,535,,800312001
800312028,회피,광기의 유혹 무작위효과5_4,26,535,643,,800312001
800312029,회피,광기의 유혹 무작위효과5_5,26,643,697,,800312001
800312030,회피,광기의 유혹 무작위효과5_6,26,697,751,,800312001
800312031,명중,광기의 유혹 무작위효과6_1,29,212,319,,800312001
800312032,명중,광기의 유혹 무작위효과6_2,29,319,427,,800312001
800312033,명중,광기의 유혹 무작위효과6_3,29,427,535,,800312001
800312034,명중,광기의 유혹 무작위효과6_4,29,535,643,,800312001
800312035,명중,광기의 유혹 무작위효과6_5,29,643,697,,800312001
800312036,명중,광기의 유혹 무작위효과6_6,29,697,751,,800312001
800312037,최대 MP,광기의 유혹 무작위효과7_1,60,223,336,,800312001
800312038,최대 MP,광기의 유혹 무작위효과7_2,60,336,450,,800312001
800312039,최대 MP,광기의 유혹 무작위효과7_3,60,450,563,,800312001
800312040,최대 MP,광기의 유혹 무작위효과7_4,60,563,677,,800312001
800312041,최대 MP,광기의 유혹 무작위효과7_5,60,677,734,,800312001
800312042,최대 MP,광기의 유혹 무작위효과7_6,60,734,791,,800312001
800312043,HP 회복량,광기의 유혹 무작위효과8_1,51,53,80,,800312001
800312044,HP 회복량,광기의 유혹 무작위효과8_2,51,80,107,,800312001
800312045,HP 회복량,광기의 유혹 무작위효과8_3,51,107,135,,800312001
800312046,HP 회복량,광기의 유혹 무작위효과8_4,51,135,162,,800312001
800312047,HP 회복량,광기의 유혹 무작위효과8_5,51,162,176,,800312001
800312048,HP 회복량,광기의 유혹 무작위효과8_6,51,176,190,,800312001
800312049,MP 회복량,광기의 유혹 무작위효과9_1,67,53,80,,800312001
800312050,MP 회복량,광기의 유혹 무작위효과9_2,67,80,107,,800312001
800312051,MP 회복량,광기의 유혹 무작위효과9_3,67,107,135,,800312001
800312052,MP 회복량,광기의 유혹 무작위효과9_4,67,135,162,,800312001
800312053,MP 회복량,광기의 유혹 무작위효과9_5,67,162,176,,800312001
800312054,MP 회복량,광기의 유혹 무작위효과9_6,67,176,190,,800312001
800312055,물리 방어력,광기의 유혹 무작위효과1_1,21,285,429,,800312001
800312056,물리 방어력,광기의 유혹 무작위효과1_2,21,429,574,,800312001
800312057,물리 방어력,광기의 유혹 무작위효과1_3,21,574,719,,800312001
800312058,물리 방어력,광기의 유혹 무작위효과1_4,21,719,864,,800312001
800312059,물리 방어력,광기의 유혹 무작위효과1_5,21,864,936,,800312001
800312060,물리 방어력,광기의 유혹 무작위효과1_6,21,936,1009,,800312001
800312061,마법 방어력,광기의 유혹 무작위효과2_1,22,285,429,,800312001
800312062,마법 방어력,광기의 유혹 무작위효과2_2,22,429,574,,800312001
800312063,마법 방어력,광기의 유혹 무작위효과2_3,22,574,719,,800312001
800312064,마법 방어력,광기의 유혹 무작위효과2_4,22,719,864,,800312001
800312065,마법 방어력,광기의 유혹 무작위효과2_5,22,864,936,,800312001
800312066,마법 방어력,광기의 유혹 무작위효과2_6,22,936,1009,,800312001
800312067,탄력,광기의 유혹 무작위효과3_1,102,190,286,,800312001
800312068,탄력,광기의 유혹 무작위효과3_2,102,286,383,,800312001
800312069,탄력,광기의 유혹 무작위효과3_3,102,383,479,,800312001
800312070,탄력,광기의 유혹 무작위효과3_4,102,479,576,,800312001
800312071,탄력,광기의 유혹 무작위효과3_5,102,576,624,,800312001
800312072,탄력,광기의 유혹 무작위효과3_6,102,624,673,,800312001
800312073,최대 HP,광기의 유혹 무작위효과4_1,58,372,561,,800312001
800312074,최대 HP,광기의 유혹 무작위효과4_2,58,561,750,,800312001
800312075,최대 HP,광기의 유혹 무작위효과4_3,58,750,939,,800312001
800312076,최대 HP,광기의 유혹 무작위효과4_4,58,939,1128,,800312001
800312077,최대 HP,광기의 유혹 무작위효과4_5,58,1128,1223,,800312001
800312078,최대 HP,광기의 유혹 무작위효과4_6,58,1223,1318,,800312001
800312079,회피,광기의 유혹 무작위효과5_1,26,212,319,,800312001
800312080,회피,광기의 유혹 무작위효과5_2,26,319,427,,800312001
800312081,회피,광기의 유혹 무작위효과5_3,26,427,535,,800312001
800312082,회피,광기의 유혹 무작위효과5_4,26,535,643,,800312001
800312083,회피,광기의 유혹 무작위효과5_5,26,643,697,,800312001
800312084,회피,광기의 유혹 무작위효과5_6,26,697,751,,800312001
800312085,명중,광기의 유혹 무작위효과6_1,29,212,319,,800312001
800312086,명중,광기의 유혹 무작위효과6_2,29,319,427,,800312001
800312087,명중,광기의 유혹 무작위효과6_3,29,427,535,,800312001
800312088,명중,광기의 유혹 무작위효과6_4,29,535,643,,800312001
800312089,명중,광기의 유혹 무작위효과6_5,29,643,697,,800312001
800312090,명중,광기의 유혹 무작위효과6_6,29,697,751,,800312001
800312091,최대 MP,광기의 유혹 무작위효과7_1,60,223,336,,800312001
800312092,최대 MP,광기의 유혹 무작위효과7_2,60,336,450,,800312001
800312093,최대 MP,광기의 유혹 무작위효과7_3,60,450,563,,800312001
800312094,최대 MP,광기의 유혹 무작위효과7_4,60,563,677,,800312001
800312095,최대 MP,광기의 유혹 무작위효과7_5,60,677,734,,800312001
800312096,최대 MP,광기의 유혹 무작위효과7_6,60,734,791,,800312001
800312097,HP 회복량,광기의 유혹 무작위효과8_1,51,53,80,,800312001
800312098,HP 회복량,광기의 유혹 무작위효과8_2,51,80,107,,800312001
800312099,HP 회복량,광기의 유혹 무작위효과8_3,51,107,135,,800312001
800312100,HP 회복량,광기의 유혹 무작위효과8_4,51,135,162,,800312001
800312101,HP 회복량,광기의 유혹 무작위효과8_5,51,162,176,,800312001
800312102,HP 회복량,광기의 유혹 무작위효과8_6,51,176,190,,800312001
800312103,MP 회복량,광기의 유혹 무작위효과9_1,67,53,80,,800312001
800312104,MP 회복량,광기의 유혹 무작위효과9_2,67,80,107,,800312001
800312105,MP 회복량,광기의 유혹 무작위효과9_3,67,107,135,,800312001
800312106,MP 회복량,광기의 유혹 무작위효과9_4,67,135,162,,800312001
800312107,MP 회복량,광기의 유혹 무작위효과9_5,67,162,176,,800312001
800312108,MP 회복량,광기의 유혹 무작위효과9_6,67,176,190,,800312001
800321001,탄력,일반_탈리스만008_최상급 고유효과1,102,326,544,,800321001
800321002,회피,일반_탈리스만008_최상급 고유효과2,26,607,1012,,800321001
800321003,최대 HP,일반_탈리스만008_최상급 고유효과3,58,639,1065,,800321001
800322001,물리 방어력,일반_탈리스만008_최상급 무작위효과1_1,21,326,485,,800322001
800322002,물리 방어력,일반_탈리스만008_최상급 무작위효과1_2,21,485,644,,800322001
800322003,물리 방어력,일반_탈리스만008_최상급 무작위효과1_3,21,644,803,,800322001
800322004,물리 방어력,일반_탈리스만008_최상급 무작위효과1_4,21,803,962,,800322001
800322005,물리 방어력,일반_탈리스만008_최상급 무작위효과1_5,21,962,1042,,800322001
800322006,물리 방어력,일반_탈리스만008_최상급 무작위효과1_6,21,1042,1122,,800322001
800322007,마법 방어력,일반_탈리스만008_최상급 무작위효과2_1,22,326,485,,800322001
800322008,마법 방어력,일반_탈리스만008_최상급 무작위효과2_2,22,485,644,,800322001
800322009,마법 방어력,일반_탈리스만008_최상급 무작위효과2_3,22,644,803,,800322001
800322010,마법 방어력,일반_탈리스만008_최상급 무작위효과2_4,22,803,962,,800322001
800322011,마법 방어력,일반_탈리스만008_최상급 무작위효과2_5,22,962,1042,,800322001
800322012,마법 방어력,일반_탈리스만008_최상급 무작위효과2_6,22,1042,1122,,800322001
800322013,탄력,일반_탈리스만008_최상급 무작위효과3_1,102,217,323,,800322001
800322014,탄력,일반_탈리스만008_최상급 무작위효과3_2,102,323,429,,800322001
800322015,탄력,일반_탈리스만008_최상급 무작위효과3_3,102,429,535,,800322001
800322016,탄력,일반_탈리스만008_최상급 무작위효과3_4,102,535,641,,800322001
800322017,탄력,일반_탈리스만008_최상급 무작위효과3_5,102,641,694,,800322001
800322018,탄력,일반_탈리스만008_최상급 무작위효과3_6,102,694,748,,800322001
800322019,최대 HP,일반_탈리스만008_최상급 무작위효과4_1,58,426,633,,800322001
800322020,최대 HP,일반_탈리스만008_최상급 무작위효과4_2,58,633,841,,800322001
800322021,최대 HP,일반_탈리스만008_최상급 무작위효과4_3,58,841,1049,,800322001
800322022,최대 HP,일반_탈리스만008_최상급 무작위효과4_4,58,1049,1257,,800322001
