Id,EquipEffectDescription,ConditionRoomTypeList,ConditionType,ConditionFireRate,EffectType,EffectParam1,EffectParam2,EquipEffectBuffIcon,EquipEffectBuffName,EquipEffectBuffDescription
7100916,"일반공격 적중시 <Fontblue>9.2%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 5회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력24.5%+마법공격력24.5%</>의 피해와
<FontBlue>75.5% 확률로 0.6초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,920,85,1,990416,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>9.2%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 5회</>. 데미지+75.5%확률로 0.6초 스턴. 쿨타임2분
7100917,"일반공격 적중시 <Fontblue>9.4%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 5회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력24.8%+마법공격력24.8%</>의 피해와
<FontBlue>77.2% 확률로 0.6초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,940,85,1,990417,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>9.4%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 5회</>. 데미지+77.2%확률로 0.6초 스턴. 쿨타임2분
7100918,"일반공격 적중시 <Fontblue>9.6%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 5회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력25.1%+마법공격력25.1%</>의 피해와
<FontBlue>78.9% 확률로 0.6초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,960,85,1,990418,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>9.6%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 5회</>. 데미지+78.9%확률로 0.6초 스턴. 쿨타임2분
7100919,"일반공격 적중시 <Fontblue>9.8%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 5회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력25.4%+마법공격력25.4%</>의 피해와
<FontBlue>80.6% 확률로 0.6초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,980,85,1,990419,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>9.8%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 5회</>. 데미지+80.6%확률로 0.6초 스턴. 쿨타임2분
7100920,"일반공격 적중시 <Fontblue>10%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 6회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력25.7%+마법공격력25.7%</>의 피해와
<FontBlue>82.3% 확률로 0.7초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1000,85,1,990420,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>10%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 6회</>. 데미지+82.3%확률로 0.7초 스턴. 쿨타임2분
7100921,"일반공격 적중시 <Fontblue>10.2%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 6회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력26%+마법공격력26%</>의 피해와
<FontBlue>84% 확률로 0.7초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1020,85,1,990421,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>10.2%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 6회</>. 데미지+84%확률로 0.7초 스턴. 쿨타임2분
7100922,"일반공격 적중시 <Fontblue>10.4%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 6회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력26.3%+마법공격력26.3%</>의 피해와
<FontBlue>85.7% 확률로 0.7초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1040,85,1,990422,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>10.4%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 6회</>. 데미지+85.7%확률로 0.7초 스턴. 쿨타임2분
7100923,"일반공격 적중시 <Fontblue>10.6%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 6회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력26.6%+마법공격력26.6%</>의 피해와
<FontBlue>87.4% 확률로 0.7초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1060,85,1,990423,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>10.6%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 6회</>. 데미지+87.4%확률로 0.7초 스턴. 쿨타임2분
7100924,"일반공격 적중시 <Fontblue>10.8%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 6회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력26.9%+마법공격력26.9%</>의 피해와
<FontBlue>89.1% 확률로 0.7초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1080,85,1,990424,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>10.8%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 6회</>. 데미지+89.1%확률로 0.7초 스턴. 쿨타임2분
7100925,"일반공격 적중시 <Fontblue>11%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 7회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력27.2%+마법공격력27.2%</>의 피해와
<FontBlue>90.8% 확률로 0.8초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1100,85,1,990425,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>11%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 7회</>. 데미지+90.8%확률로 0.8초 스턴. 쿨타임2분
7100926,"일반공격 적중시 <Fontblue>11.2%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 7회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력27.5%+마법공격력27.5%</>의 피해와
<FontBlue>92.5% 확률로 0.8초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1120,85,1,990426,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>11.2%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 7회</>. 데미지+92.5%확률로 0.8초 스턴. 쿨타임2분
7100927,"일반공격 적중시 <Fontblue>11.4%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 7회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력27.8%+마법공격력27.8%</>의 피해와
<FontBlue>94.2% 확률로 0.8초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1140,85,1,990427,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>11.4%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 7회</>. 데미지+94.2%확률로 0.8초 스턴. 쿨타임2분
7100928,"일반공격 적중시 <Fontblue>11.6%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 7회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.1%+마법공격력28.1%</>의 피해와
<FontBlue>95.9% 확률로 0.8초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1160,85,1,990428,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>11.6%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 7회</>. 데미지+95.9%확률로 0.8초 스턴. 쿨타임2분
7100929,"일반공격 적중시 <Fontblue>11.8%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 7회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.4%+마법공격력28.4%</>의 피해와
<FontBlue>97.6% 확률로 0.8초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1180,85,1,990429,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>11.8%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 7회</>. 데미지+97.6%확률로 0.8초 스턴. 쿨타임2분
7100930,"일반공격 적중시 <Fontblue>12%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1200,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>12%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100931,"일반공격 적중시 <Fontblue>12.2%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1220,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>12.2%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100932,"일반공격 적중시 <Fontblue>12.4%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1240,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>12.4%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100933,"일반공격 적중시 <Fontblue>12.6%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1260,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>12.6%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100934,"일반공격 적중시 <Fontblue>12.8%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1280,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>12.8%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100935,"일반공격 적중시 <Fontblue>13%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1300,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>13%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100936,"일반공격 적중시 <Fontblue>13.2%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1320,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>13.2%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100937,"일반공격 적중시 <Fontblue>13.4%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1340,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>13.4%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100938,"일반공격 적중시 <Fontblue>13.6%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1360,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>13.6%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100939,"일반공격 적중시 <Fontblue>13.8%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1380,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>13.8%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
7100940,"일반공격 적중시 <Fontblue>14%</>확률로 자기 주변을 기준으로 일정 범위 내 랜덤한 위치에 
<Fontblue>대지파괴 스킬을 8회</> 시전합니다.
바위에 피격 된 대상은,
<Fontblue>물리공격력28.7%+마법공격력28.7%</>의 피해와
<FontBlue>100% 확률로 1초간 스턴상태가</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,1400,85,1,990430,Icon_Buff_CapeEquipEffect_01,각성한 엠브리온의 망토 착용효과,일반공격 적중시 <Fontblue>14%</>확률로 일정 범위 내 랜덤한 위치에<fontblue>대지 파괴 8회</>. 데미지+100%확률로 1초 스턴. 쿨타임2분
