Key,Value,WarningSoundPlay
ITEM_SWAP_SELECT_MATERIAL,교환 재료 선택,0
ITEM_SWAP_CONDITION_1,미확인 일반 레시피 10개로 교환,0
ITEM_SWAP_CONDITION_2,미확인 희귀 레시피 3개로 교환,0
ITEM_SWAP_CONDITION_3,미확인 일반 레시피 [Count]개로 교환,0
ITEM_SWAP_SELECT_GUIDE_1,상자로 교환할 재료 레시피를 선택해주세요.,0
ITEM_SWAP_SELECT_GUIDE_2,아래 재료를 상자로 교환하시겠습니까?,0
ITEM_SWAP_COMPLETE,교환 완료,0
ITEM_SWAP_COMPLETE_GUIDE_1,"즉시 사용 선택 시, 가방에 보관 중인 같은 종류의 상자도 함께 사용할 수 있습니다.",0
COMMON_USE_INSTANT,즉시 사용,0
ITEM_DISASSEMBLE_PREVIEW,분해 결과 미리 보기,0
ITEM_DISASSEMBLE_EMPTY_GUIDE,가방에서 분해할 아이템을 선택해주세요.,0
ITEM_DISASSEMBLE_PREVIEW_GUIDE,확률에 의해 위의 아이템 중 일부를 획득할 수 있습니다.,0
ITEM_DISASSEMBLE_RESULT,분해 결과,0
ITEM_DISASSEMBLE_SELECTED_COUNT,개 선택 중,0
COMMON_NO_REWARD_DESC,보상을 획득하지 못하였습니다.,0
APPOLO_VOICE_SELECT_COMMAND_USER,지휘 권한을 부여할 혈맹원 선택 후 추가하세요.,0
COMMONSIEGE_INDIVIDUALNOTICE_USERKILL ,적 <FontRed>처치!</>,0
COMMONSIEGE_INDIVIDUALNOTICE_5COUNT_USERKILL,[killCount]연속 <FontRed>처치!</>,0
COMMONSIEGE_INDIVIDUALNOTICE_DESTROYSUCCESS,방어탑 파괴 <FontBlue>성공!</>,0
COMMONSIEGE_INDIVIDUALNOTICE_ALTARSUCCESS,[AltarName] <FontBlue>각인!</>,0
COMMONSIEGE_INDIVIDUALNOTICE_SIEGEBUFF,[SiegeBuff] <FontBlue>달성!</>,0
FORTRESS_OCCUPATION_REWARD,점령 보상,0
FORTRESS_OCCUPATION_REWARD_INFO,[Name] 점령 보상 정보,0
FORTRESS_OCCUPATION_GRADE,점령 등급 : <FontBlue>[Grade]</>,0
FORTRESS_OCCUPATION_WEEK,요새 점령 : <FontBlue>[Week]주차</>,0
FORTRESS_OCCUPATION_PERIOD,보상 기간 : <FontBlue>[StartYear] / [StartMonth] / [StartDay] - [EndYear] / [EndMonth] / [EndDay]</>,0
PURCHASE_RESTRICTION_GRADE,[VALUE] 등급 이상 요새 점령 구매 가능,0
FORTRESS_OCCUPATION_REWARD_LIST,점령 매일 보상,0
FORTRESS_OCCUPATION_BUFF_INFO,점령 버프,0
FORTRESS_OCCUPATION_SHOP_INFO,점령 상점,0
FORTRESS_OCCUPATION_WEEKLY_REWARD,[VALUE]주차 보상,0
FORTRESS_OCCUPATION_REWARD_DAY,[VALUE]일차,0
FORTRESS_OCCUPATION_GRADE_BUFF,[VALUE]등급 버프,0
FORTRESS_OCCUPATION_SHOP_LIST,[VALUE]등급 점령 상점 구매 가능 리스트,0
FORTRESS_SPOT_WIN_REWARD,[VALUE]등급 스팟 승리 보상,0
FORTRESS_SPOT_GUILD_REWARD,혈맹 보상,0
FORTRESS_SPOT_GUILDMEMBER_REWARD,혈맹원 보상,0
FORTRESS_SPOT_REWARD_NOTIFY,참고 : 혈맹전에 참여한 혈맹원만 보상 제공.,0
FORTRESS_GRADE,[Grade],0
FORTRESS_GRADE_BUFF_NAME,[Name],0
FORTRESS_GRADE_BUFF_DESC,[Desc],0
FORTRESS_SHOP_ITEM,[ItemName],0
FORTRESS_CARVING_TIME_AMOUNT,총 성물 각인 시간,0
DROP_BOX_GAIN_MSG,<FontRed>'[Name]' 획득 ([Count]/[TotalCount])</>,0
FREESIEGE_RESULT_SCORE,점수 보상,0
FREESIEGE_RESULT_TITLE_WIN,승리,0
FREESIEGE_RESULT_TITLE_DRAW,무승부,0
FREESIEGE_RESULT_TITLE_LOSE,패배,0
CAPE_MAXLEVEL,최대 레벨 달성,0
MONSTER_CORE_REGISTER_QUANTITY,등록개수,0
MONSTER_CORE_REGISTER_MSG,전 지역의 몬스터 코어를 전부 등록하시겠습니까?,0
MONSTER_CORE_REGISTER_ALL,모든지역 일괄등록,0
EVENT_NERO_DICE_POINT_INFO_TITLE,주사위 포인트 정보,0
EVENT_NERO_DICE_POINT_INFO_DESC,주사위 포인트는 소모품 상점 혹은 하단의 컨텐츠에서 획득 가능합니다. ,0
EVENT_NERO_DICE_GET_POINT_DESC,"1. 주간 퀘스트 클리어 시 (40P)
2. 혈맹 개인 아지트 퀘스트 완료 시 (50P)
3. 장비 던전 입장 시 (50P)
4. 명예의 전장 플레이 완료 시 (30P)
5. 자유 요새전 참여 시 (300P)
6. 일일한정상점에서 10,000 아데나로 구매가능",0
EVENT_NERO_DICE_REWARD,[Rank]등 보상,0
EVENT_NERO_DICE_OWN_POINT,보유 포인트,0
EVENT_NERO_DICE_EVEN_NUMBER,짝수,0
EVENT_NERO_DICE_ODD_NUMBER,홀수,0
EVENT_NERO_DICE_CONTINUE,계속 던지기,0
EVENT_NERO_DICE_NEED_POINT,([Value]P),0
EVENT_NERO_DICE_REWARD_INITIAILZATION_DESC,해당 보상을 수령하고 게임을 초기화 하시겠습니까?,0
OBSERVER_END,관전 종료,0
OBSERVER_LOCATION_MOVE,관전위치 이동,0
OBSERVER_SCOREBOARD,전투 현황,0
OBSERVER_LOCATION_MOVE2,관전이동,0
FREESIEGE_LOBBY_TIP_LIST,"1. 원하는 클래스를 선택하여 참가하실 수 있습니다.
2. 모든 캐릭터는 동일한 성능의 능력치를 보정 받습니다.
3. 승리 조건인 성물 각인은 모든 유저가 가능합니다.
4. 서브 미션을 완료하면 더 큰 보상을 획득하실 수 있습니다.
5. 자유요새전 업적으로 획득하실 수 있는 특별한 ""희귀 탈 것""이 준비되어 있습니다.",0
FREESIEGE_RARE_PET_TIP,"자유요새전에 참여하여 <FontYellow>승리 업적</> 달성 시, 특별한 레어 탑승펫과 소환석을 획득하실 수 있습니다.",0
FREESIEGE_RARE_PET_NAME,스팀비틀,0
FREESIEGE_RARE_PET_TITLE,업적 보상,0
RED_TEAM,레드팀,0
BLUE_TEAM,블루팀,0
SPECTATE_BUTTON_COUNT,관전하기([Count]/[TotalCount]),0
FREESIEGE_TEAM_MEMBER,팀원,0
FREESIEGE_SCOREBOARD,자유요새전 현황,0
LOCAL_PUSH_FREESIEGE_RECRUIT_OPEN,자유요새전 입장 신청이 시작되었습니다.,0
BROADCAST_FREEFORTRESS_BEFORE_START_30MIN,20분 뒤 자유요새전이 시작 됩니다. 지금부터 입장신청이 가능합니다.,0
BROADCAST_FREEFORTRESS_BEFORE_START_15MIN,10분 뒤 자유요새전이 시작 됩니다. 자유요새전 입장신청이 진행 중 입니다.,0
BROADCAST_FREEFORTRESS_BEFORE_START_5MIN,5분 뒤 자유요새전이 시작 됩니다. 자유요새전 입장신청이 진행 중 입니다.,0
BROADCAST_FREEFORTRESS_START,자유요새전 전투가 시작 되었습니다.! 중도참여로 참여가 가능합니다.,0
BROADCAST_FREEFORTRESS_START_LATER_10MIN,자유요새전이 진행 중입니다. 중도참여로 참여가 가능합니다.,0
BROADCAST_FREEFORTRESS_START_LATER_20MIN,자유요새전이 진행 중입니다. 중도참여로 참여가 가능합니다.,0
BROADCAST_FREEFORTRESS_END,자유요새전이 종료되었습니다.!,0
FREEFORTRESS_MATCHING_END_MESSEGE,"자유요새전 입장신청이 완료 되었습니다. 
다음 일정에 따라 입장이 진행됩니다. 

자유요새전 전투 시작 5분전 부터 입장 시작 
자유요새전 전투 시작 후 결원이 생긴 방에 입장",0
BATTLE_SIEGE_WORLDMAP_TAP_NAME_1,방어탑,0
BATTLE_SIEGE_WORLDMAP_TAP_NAME_2,각인 구조물,0
BATTLE_SIEGE_WORLDMAP_TAP_NAME_3,회복,0
AUTOSELL_GUIDE,"현재, 캐릭터 덱에 설정 되어 있는
 ""장비 자동 줍기 최소 등급""은 [[Grade]]입니다.
해당 등급은
[설정-전투]또는 [가방-전투 덱 설정]
에서 설정 하실 수 있습니다.",0
EVENT_NERO_DICE_REWARD_CONDITION,"시작 버튼 터치 후, 보상을 확인할 수 있다냥!",0
FREESIEGE_ACCRUE_RECORD,누적 전투기록,0
MONTHLYITEM_HUNTING_TITLE,매일 사냥 혜택,0
INVENTORY_AUTO_ARRANGEMENT_TAB,가방 자동정리 현황,0
AUTO_SELL_TAB,판매 자동 필터,0
AUTO_QUEST_OPTION_TITLE,자동 퀘스트 설정,0
SELECT_MOVE_PORTAL,포탈 이동 선택,0
USE_SCROLL_TO_MOVE,이동 주문서를 사용하여 순간이동,0
MINIMUM_DISTANCE_TO_USE,사용 최소 거리,0
SELECT_USE_REVIVE,부활 사용 선택,0
USE_AUTO_REVIVE,"자동 퀘스트 중 사망 시, 자동 부활",0
SELECT_USE_REPEAT_REVIVE,부활 반복 선택,0
ONCE_REVIVE,"비사용 시 스팟 부활 1회 진행하며, 2회 이상 사망 시 자동 퀘스트는 종료됩니다.",0
COMMON_COUNT_MASTERYCOIN,[Count] 정복자의 징표,0
STAT_MASTERY_LEVEL,정복자 LV,0
MASTERY_LEVELUP,정복자 레벨 상승,0
ASSETS_MASTERYCOIN,"정복자의 전당에서 다양한 아이템을 구매할 수 있습니다.
정복자 레벨이 오를 때마다 획득할 수 있습니다.",0
SUB_MASTERY_SHOP,정복자의 전당,0
COMMON_MASTERYCOIN,정복자의 징표,0
PURCHASE_RESTRICTION_MASTERY_LEVEL,정복자 LV [VALUE1]이상 구매가능,0
BOSS_CLEAR_FINALATTACK_REWARD_DESC,마지막 피해 보상을 획득하지 못하였습니다.,0
TIME_SHOP,일일한정상점,0
PURCHASE_RESTRICTION_TIME,판매 시간 종료,0
SHOP_ITEM_EXPIRE_TIME,판매가 종료 된 아이템 입니다.,0
SETTING_AUTO_LOOT_VALUE_DESC1,현재 캐릭터의 장비 자동 줍기 최소등급은,0
SETTING_AUTO_LOOT_VALUE_DESC2,입니다,0
SETTING_AUTO_LOOT_VALUE_DESC3,현재 캐릭터의 탈리스만 자동 줍기 최소등급은,0
SETTING_AUTO_LOOT_VALUE_DESC4,입니다,0
SETTING_SELL_TALISMAN,탈리스만 선택,0
SETTING_SELL_TALISMAN_CONDITION,탈리스만 판매,0
EVENT_NERO_DICE_REMAIN_PLAY,최대 이벤트 참여 가능 횟수 : [Count] / [MaxCount],0
FREESIEGE_FIRST_PLAY_CLASS_INFO,이전의 전투 기록이 없습니다.,0
FREESIEGE_CLOSE,자유요새전이 종료되었습니다.,0
AUTOQUEST_CONFIRM,"<YellowBold>매일 퀘스트 혜택</> 으로
[Quest] 자동 수행이 가능합니다.
자동 수행으로 진행하시겠습니까?",0
COMMON_COUNT_SKILLPOINT,[Count] 스킬 포인트,0
EVENT_GACHA_REMAIN_TIME,상품 갱신까지 남은시간 :,0
EVENT_NERO_DICE_CAT_DESC,냥,0
AUTOQUEST_USESCROLLFAIL,텔레포트 주문서가 부족하여 도보로 이동합니다.,0
USE,사용,0
NOT_USE,비사용,0
GUILD_MEMBER_RANKING_NO,랭킹 정보가 없습니다.,0
GUILD_MEMBER_RANKING_INFO,혈맹원 랭킹 상세 보기,0
GUILD_MEMBER_RANKING_TIP,"혈맹원 랭킹은 매주 월요일 04시에 초기화되며, 무작위로 3개의 타입이 선정됩니다.",0
GUILD_MEMBER_RANKING_TITLE,혈맹원 랭킹,0
GUILD_MEMBER_RANKING_CONTRIBUTION,혈맹 공헌도,0
GUILD_MEMBER_RANKING_ADENA_GET,아데나 획득,0
GUILD_MEMBER_RANKING_MONSTER_KILL,몬스터 처치,0
GUILD_MEMBER_RANKING_PK,PK,0
GUILD_MEMBER_RANKING_PLAYTIME,누적 접속 시간,0
GUILD_MEMBER_RANKING_DIAMOND_USE,다이아 소모,0
GUILD_MEMBER_RANKING_SPEAKER_USE,확성기 사용 횟수,0
GUILD_MEMBER_RANKING_REWARDBOX_USE,보물 상자 연 횟수,0
GUILD_MEMBER_RANKING_SOULSHOT,정령탄 사용 횟수,0
COMMON_EXP_INCREASE_BONUS,EXP +[EXP] (+[EXP2]),0
COMMON_EXP_INCREASE,EXP +[EXP],0
GUILD_ACHIEVEMENT_MAIN_TIP,"혈맹 업적은 매주 월요일 04시부터 군주 또는 부군주가 선택하여 진행할 수 있습니다.
업적 즐겨찾기를 해놓으시면 별도로 선택하지 않아도 해당 업적이 자동으로 수행됩니다.",0
GUILD_ACHIEVEMENT_CONTRIBUTION_RANK,기여도 순위,0
GUILD_ACHIEVEMENT_REWARD_COMPLETE,수행 완료,0
GUILD_ACHIEVEMENT_LIST_BUTTON_GOING,수행중,0
GUILD_ACHIEVEMENT_LIST_TITLE,혈맹 업적 리스트,0
GUILD_ACHIEVEMENT_LIST_TIP,혈맹 업적은 동시에 3개만 수행할 수 있습니다.,0
GUILD_ACHIEVEMENT_LIST_CHECKBOX_DESC,수행 가능 업적 보기,0
GUILD_ACHIEVEMENT_SORT_POPUP_TITLE,혈맹 업적 정렬,0
GUILD_ACHIEVEMENT_REWARD_LEVEL,[Level]레벨 업적 보상,0
GUILD_ACHIEVEMENT_REWARD_GET_COMPLETE,수령 완료,0
GUILD_ACHIEVEMENT_REWARD_GET_IMPOSSIBLE,수령 불가,0
GUILD_ACHIEVEMENT_REWARD_TITLE,혈맹 업적 보상,0
GUILD_ACHIEVEMENT_GUILDGROWTH,혈맹 성장,0
GUILD_ACHIEVEMENT_TALKINGISLAND,말하는 섬,0
GUILD_ACHIEVEMENT_GLUDIO,글루디오,0
GUILD_ACHIEVEMENT_DION,디온,0
GUILD_ACHIEVEMENT_GIRAN,기란,0
GUILD_ACHIEVEMENT_OREN,오렌,0
GUILD_ACHIEVEMENT_ADVENTO,아벤토,0
FREESIEGE_SKILL_CHANGE_BEFORE,기본 스킬 설정,0
FREESIEGE_SKILL_CHANGE_AFTER,변경된 스킬 설정,0
GUILD_AGIT_FIREPLACE_PIXIE,벽난로 픽시,0
GUILD_AGIT_FIREPLACE_PIXIE_SUMMON_DESC,픽시는 벽난로 활성화 시에 혈맹 아데나를 사용하여 소환할 수 있습니다.,0
GUILD_AGIT_FIREPLACE_CONDITION,[Value]단계 : [Value2]명,0
GUILD_AGIT_FIREPLACE_PERCENT,[Value]%▲,0
GUILD_AGIT_FIREPLACE_PIXIE_SUMMON_TITLE,[Name]가 소환됩니다. 다함께 픽시를 잡아 보상을 획득하세요.,0
GUILD_AGIT_FIREPLACE_PIXIE_SUMMON_TIME,[Value]분 후 픽시가 사라집니다.,0
GUILD_AGIT_FIREPLACE_PIXIE_SUMMON_DISAPPEAR,[Name]가 벽난로의 온기 속으로 사라집니다.,0
GUILD_AGIT_FIREPLACE_PIXIE_REWARD_TITLE,[Grade]단계 혈맹 보상이 지급됩니다.,0
GUILD_AGIT_FIREPLACE_GUIDE,아지트 벽난로 안내,0
GUILD_AGIT_FIREPLACE_TIP,벽난로 장작은 아지트 혈맹 퀘스트를 통해 수집할 수 있습니다.,0
GUILD_AGIT_FIREPLACE_TIP_DESC1,"- 벽난로 지속 시간 : <FontYellow>10분</>
- 혈맹원 : 경험치 <FontYellow>100%</> 적용
- 동맹 혈맹원 : <FontYellow>[Value]%</> 적용
  (아지트 레벨에 따라 최대 100%까지 증가)
- 아지트에 <FontYellow>혈맹원</> 및 <FontYellow>동맹 혈맹원</>이 많을 수록 경험치 추가 제공",0
GUILD_AGIT_FIREPLACE_TIP_DESC2,"- 혈맹 아데나를 소모하여, <FontYellow>1종류</>의 픽시 소환 가능
- 픽시는 <FontYellow>벽난로 근처</> 및 <FontYellow>군주 알현실</>에서 <FontYellow>5분</> 동안 소환
  (군주 알현실은 아지트 레벨 5부터 입장 가능)
- 개인 보상 : 픽시 종류 별로 처치 시, 획득 가능
- 혈맹 보상 : 픽시 처치 점수에 따라 혈맹에 보상 지급",0
GUILD_AGIT_FIREPLACE_TIP_DESC3,아지트 레벨에 따라 최대 100%까지 증가,0
GUILD_AGIT_FIREPLACE_ON,벽난로 활성화,0
GUILD_AGIT_FIREPLACE_PIXIE_SELECT_DESC,"추가로 소환할 픽시를 선택해주세요.
선택하지 않으면, 기본 벽난로만 활성화 됩니다.",0
GUILD_AGIT_FIREPLACE_PIXIE_USE_ADENA,차감될 혈맹 아데나,0
GUILD_AGIT_FIREPLACE_CONTINUE,"벽난로의 불을 연장하시겠습니까?
적용되고 있던 <FontYellow>경험치 보너스</>는 지속 적용 됩니다.",0
GUILD_AGIT_FIREPLACE_CONTINUE_COST,차감될 장작,0
GUILD_AGIT_FIREPLACE_STATUS_TITLE,벽난로 <FontYellow>[Value]단계</> 적용중,0
GUILD_AGIT_FIREPLACE_STATUS_DESC,(다음 단계까지 [Value]명 남음),0
GUILD_AGIT_FIREPLACE_MAXBONUS_LEVEL,(보너스 최고 단계 달성),0
GUILD_AGIT_FIREPLACE_REMAIN_TIME,벽난로 남은시간,0
GUILD_AGIT_FIREPLACE_PIXIE_POINT,픽시 점수,0
GUILD_AGIT_FIREPLACE_BASIC_LEVEL,기본,0
GUILD_AGIT_GUILD_MEMBER_ENTERANCE_LIMIT,동맹 혈맹원 입장,0
GUILD_AGIT_GUILD_MEMBER_INVITE,혈맹원 소환,0
GUILD_MANAGE_TITLE,혈맹 관리,0
GUILD_WAR_MANAGE_TITLE,전쟁 관리,0
GUILD_AGIT_MANAGE_TITLE,아지트 관리,0
GUILD_ETC_MANAGE_TITLE,기타 관리,0
GUILD_LEVEL_INFO_REWARD,포상 개수,0
GUILD_LEVEL_INFO_REWARD_DESC,포상 가능 개수 [Value]개,0
GUILD_MANAGE_OPTION,권한 설정,0
GUILD_ACHIEVEMENT_LIST_CHECK_TITLE,업적 리스트 보기,0
GUILD_ACHIEVEMENT_IMPOSSIBLE,수행 불가,0
GUILD_AGIT_FIREPLACE_COST,필요 재화,0
CLASS_INFO_FIRST_UPGRADE,1차 전직 (LV 31),0
CLASS_INFO_SECOND_UPGRADE,2차 전직 (LV 271),0
CLASSTRANSFER2ND_NO_QUEST_COMPLETE,완료한 2차 전직 퀘스트가 없습니다.,0
CLASSTRANSFER2ND_NO_QUEST_ONGOING,진행 중인 2차 전직 퀘스트가 없습니다.,0
CLASSTRANSFER2ND_NOT_ENOUGH_CARVING_TITLE,문양 각인,0
CLASSTRANSFER2ND_CARVING_MAINCORE,봉인 문양,0
CLASSTRANSFER2ND_NOT_ENOUGH_CARVING,봉인 문양이 각인되지 않았습니다.,0
CLASSTRANSFER2ND_NOT_ENOUGH_CARVING2,각인에 필요한 재료가 부족합니다.,0
CLASSTRANSFER2ND_ASK_CARVING,문양을 각인하시겠습니까?,0
CLASSTRANSFER2ND_BTN_CARVING,각인,0
CLASSTRANSFER2ND_QUEST_COMPLETE,퀘스트를 완료하였습니다.,0
CLASSTRANSFER2ND_LIMIT_LEVEL,수행 가능 레벨,0
CLASSTRANSFER2ND_RECOMMEND_NUMBEROFPERSON,권장 인원,0
CLASSTRANSFER2ND_BTN_QUEST_COMPLETE,퀘스트 완료,0
CLASSTRANSFER2ND_BTN_ONGOING2,퀘스트 진행 중,0
CLASSTRANSFER2ND_BTN_TRANSFER,비전 각인,0
CLASSTRANSFER2ND_BTN_REWARD,완료하기,0
CLASSTRANSFER2ND_BTN_ACCEPT,퀘스트 수락,0
CLASSTRANSFER2ND_BTN_INSTANTMOVE,즉시이동,0
CLASSTRANSFER2ND_REWARD_TITLE,클리어 보상,0
CLASSTRANSFER2ND_BTN_CLASSTREE,클래스 계보도,0
CLASSTRANSFER2ND_TAB_ONGOING,진행 중,0
CLASSTRANSFER2ND_TAB_COMPLETE,완료 목록,0
CLASSTRANSFER2ND_TAB_COREPAGE,전직의 여정,0
CLASSTRANSFER2ND_SKILL_USINGCONDITION,2차 전직 시 사용 가능,0
CLASSTRANSFER2ND_ONGOING,진행중,0
CLASSTRANSFER2ND_IMPOSSIBLE_QUEST_UI_TOGGLE,2차 전직 퀘스트를 진행할 수 없는 지역입니다.,0
TOWN_BUFF_MOVE_TITLE,퍼레이드 참여,0
TOWN_BUFF_MOVE_SUB1,<FontYellow>[UserName]</>님이 <FontRed>[BossName]</>을 처치하셨습니다.,0
TOWN_BUFF_MOVE_SUB2,"마그나딘으로 이동하여
퍼레이드에 참여하시겠습니까?",0
TOWN_BUFF_MOVE_SUB3,참여 시 강력한 버프를 얻을 수 있습니다.,0
TOWN_BUFF_NOTICE_CHAT,"[Time] 분 뒤 개선 행사를 시작할테니, 모두 마그나딘의 여명 정원으로 오라!",0
TOWN_XMAS_BUFF_NOTICE_CHAT,[Time] 분 뒤 고양이 상단 특제 크리스마스 트리가 만들어진다냥! 모두 마그나딘의 여명 정원으로 오라냥!,0
TOWN_BUFF_DELIVERY_QUESTITEM,전리품 전달,0
TOWN_TELEPOTER_POPUP_CONFIRM_DESC,[WorldSpotName]으로 이동합니다.,0
TOWN_TELEPOTER_POPUP_EXPLANATION_DESC,텔레포터를 통한 이동은 순간이동 주문서가 소모되지 않습니다.,0
TOWN_TELEPOTER_POPUP_BUTTON_DESC,무료 순간이동,0
SHOP_LIMIT_TIMER,[Time] 후 마감,0
SHOP_LIMIT_TIMER_BEYOND_24,[Value] 일 남음,0
SHOP_PRODUCT_DETAIL,상품 상세,0
SKILL_LEVEL_ADD_EFFECT,추가 효과,0
SKILL_LEVEL_NEXT_ADD_EFFECT,다음 레벨 추가 효과,0
SKILL_LEVEL_RESET,스킬 초기화,0
SKILL_LEVEL_RESET_RESULT,초기화 시 반환 될 재화,0
SKILL_LEVEL_RESET_WARNING,<FontYellow>잠깐! 꼭 읽어보세요!</>,0
SKILL_LEVEL_RESET_WARNING_DESC,"사용 후 <FontRed>선택한 스킬의 레벨이 1로 초기화</>되며,
투자된 스킬 포인트를 되돌려 받습니다.
<FontRed>단, 스킬 레벨업에 사용 된 아데나는 반환되지 않습니다.</>
[Name]를 사용해 스킬 초기화를 진행하시겠습니까?",0
SKILL_LEVEL_RESET_CHOOSE,<선택한 스킬>,0
SKILL_LEVEL_RESET_TITLE,개별 스킬 초기화,0
SKILL_LEVELUP_ADD_EFFECT,(레벨업 시 효과 추가),0
SKILL_RESET_NOTICE_TITLE,스킬이 초기화 되었습니다.,0
SKILL_RESET_RETURN_POINT,반환 된 재화,0
CHARACTER_GROW_GUIDE_TITLE,성장 재료 획득처 안내,0
ITEMCRAFT_SWAPITEM_1,[Name],0
ITEMCRAFT_SWAPITEM_2,"<FontRed>[주의]</>
<FontYellow>희귀 레시피(또는 재료)</>를 재료로 소모하는 교환을 선택했습니다. 계속 진행하시겠습니까?

(교환 후, 선택한 희귀 레시피(또는 재료)가 삭제됩니다.",0
GUILD_AGIT_ALLIANCE_ENTERANCE_ADMIT,동맹 혈맹원 허용,0
PROMOTE_TIP_LINK_TITLE,육성 공략,0
OBSERVEMODE_NAME_ON,이름보기,0
OBSERVEMODE_NAME_OFF,이름숨김,0
NERO_DICE_EVENT_FAIL_TITLE,꽝!,0
NERO_DICE_EVENT_FAIL_DESC,"""꽝""에 걸려버렸다냥!
처음으로 돌아가야 된다냥!",0
BEAUTYSHOP_HAIRSTYLE_TITLE,헤어스타일,0
BEAUTYSHOP_HAIRCOLOR_TITLE,염색,0
BEAUTYSHOP_HAIRSTYLE_DEFAULT,기본 스타일,0
BEAUTYSHOP_HAIRSTYLE_LUXURY,럭셔리 스타일,0
BEAUTYSHOP_HAIRCOLOR_PALETTE,색상 팔레트,0
BEAUTYSHOP_GOODS_SELECT_NO,<FontRed>선택 안함</>,0
BEAUTYSHOP_STYLE_RESET,스타일 되돌리기,0
BEAUTYSHOP_STYLE_RESET_DESC,"선택한 헤어스타일과 염색 정보를 되돌립니다.
진행하시겠습니까?",0
BEAUTYSHOP_STYLE_PURCHASE,스타일 구매,0
BEAUTYSHOP_HAIRCOLOR_SELECT,선택 :,0
BEAUTYSHOP_HAIRCOLOR_COST,염색 비용 :,0
BEAUTYSHOP_HAIRCOLOR_RESET,염색 되돌리기,0
BEAUTYSHOP_ENTERANCE_WARNING_DESC,"현재 헤어 스타일이 포함된 코스튬을 착용 중입니다. <FontRed>헤어스타일이 포함된 코스튬 착용 시 헤어스타일 및 염색을 하더라도 착용된 코스튬 외형이 우선적</>으로 보여집니다.
코스튬 착용 시 <FontRed>코스튬 ON/OFF 버튼</>을 눌러 코스튬을 보이지 않게 할 수 있습니다.",0
BEAUTYSHOP_TIP_DESC,"확대/축소 : 두 점 터치 후 벌리기, 모으기 / 회전 : 터치 후 좌우 슬라이드",0
BEAUTYSHOP_STYLE_CHANGE,뷰티샵 구매 안내,0
TIME_SHOP_TAB_TITLE,일일한정상점,0
SHOP_REWARD_TAB_TITLE,충전이벤트,0
BEAUTYSHOP_HAIRCOLOR_CHANGE_IMPOSSIBLE,"선택한 헤어스타일은 염색이 불가능합니다.
염색을 이용하시려면
염색이 가능한 헤어스타일을 선택해주세요.",0
BEAUTYSHOP_HAIRCOLOR_CHANGE_IMPOSSIBLE_DYEING_CLEAR,"선택한 헤어스타일은 염색이 불가능합니다.
이전에 선택 중인 염색 아이템이 초기화됩니다.
염색이 가능한 헤어스타일을 선택후 염색을 이용해주세요.",0
BEAUTYSHOP_STYLE_CHANGE_DESC,현재 선택하신 헤어스타일 구매 시 <FontRed>기존 헤어 스타일 및 염색이 사라집니다.</> 기존 스타일로 변경을 원하는 경우 재구매가 필요합니다.,0
BEAUTYSHOP_STYLE_CHANGE_DESC2,"선택된 염색을 구매하시는 경우 추후 헤어스타일 구매를 하시면 
<FontRed>현재 적용된 염색이 사라지게 됩니다.</> 그래도 구매하시겠습니까?",0
BEAUTYSHOP_STYLE_CHANGE_DESC3,현재 선택하신 상품 구매 시 <FontRed>기존 헤어 스타일 및 염색이 사라지게 됩니다.</> 기존 스타일로 변경을 원하는 경우 재구매가 필요합니다.,0
APPSTOREKIT_PURCHASE_NOTICE,애플 스토어킷 상품 구매를 진행 중입니다. 상품을 수령할 캐릭터로 접속해주세요.,0
RUNE_CARVING_POWER_TITLE,총 전투력,0
FRIEND_DELETE_DESC,선택한 기간동안 접속하지 않은 친구들은 모두 삭제 처리됩니다. 정리하시겠습니까?,0
FRIEND_DELETE_7DAYS,3일 이상,0
FRIEND_DELETE_20DAYS,7일 이상,0
FRIEND_DELETE_30DAYS,30일 이상,0
COMMON_DRAW_NO_WINNER,승리혈맹 없음,0
GUILD_MEMBER_SORT_TITLE,혈맹원 정렬 방식 선택,0
GUILD_CONTRIBUTION_TITLE,공헌도,0
ALLIANCE_SORT_TITLE,동맹신천 / 승인 정렬 방식 선택,0
FRIEND_SORT_TITLE,친구 정렬 방식 선택,0
CHARGEEVENT_SHOP,충전이벤트,0
CHARGEEVENT_CHARGEAMOUNT,총 누적 충전 수량:,0
CHARGEEVENT_TIP,모든 보상을 수령하면 보상이 자동 초기화됩니다.,0
CHARGEEVENT_REMAIN_TIME,초기화까지 남은 시간: [Time],0
CHARGEEVENT_RESET_AMOUNT,보상 리셋 횟수 [CurrentCount]/[TotalCount],0
CHARGEEVENT_RESET_GUIDE,"누적 충전 보상을 모두 수령했습니다.
누적 충전 보상이 리셋됩니다.",0
CHARGEEVENT_RESET_FINAL_GUIDE,"누적 충전 보상을 모두 수령했습니다.
초기화 후에 다시 보상을 수령할 수 있습니다.",0
