Id,GroupId,Name,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,AuctionTradingUnit,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoPreviewId,AbilityInfoId,SellingPrice,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,TypeDesc,ClassType,LimitDesc,UsingDesc,Desc,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId,PeriodItem,ItemUseDesc,GuildWarehouseGrantRestrict,LimitBreakInfoId
3470024,3470000,킹 베인 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_PoisonSpider,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"킹 베인의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470025,3470000,정령 목자 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_RottenFungus,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"정령 목자의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470031,3470000,케이나인 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_WildCouger,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"케이나인의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470032,3470000,프레키 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_WereWolf,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"프레키의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470033,3470000,멜빌 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Skeleton,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"멜빌의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470034,3470000,모레티 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_SkeletonArcher,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"모레티의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470035,3470000,올바르 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_OlMahumScout,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"올바르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470036,3470000,알르 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_OlMahumArcher,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"알르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470037,3470000,조디악 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_PurgatoryZombie,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"조디악의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470041,3470000,빅핸드 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Grizzly,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"빅핸드의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470042,3470000,둠 페이스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MysticalWeaver,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"둠 페이스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470043,3470000,칵투스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MailleLizardmanWarrior,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"칵투스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470044,3470000,코투스 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MailleLizardmanScout,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"코투스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470045,3470000,콕스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MailleLizardmanShaman,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"콕스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470046,3470000,투레카 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TurekOrcSkirmisher,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"투레카의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470047,3470000,은빛 수염 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_AmdenOrcShaman,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"은빛 수염의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470051,3470000,쉐도우 윙 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_VampireBat,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"쉐도우 윙의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470052,3470000,루인 완더러 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Reaper,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"루인 완더러의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470053,3470000,샤이닝 티스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Snipe,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"샤이닝 티스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470054,3470000,후카 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TurekOrcArcher,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"후카의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470055,3470000,화이트 티스 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_WarHound,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"화이트 티스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470056,3470000,트로카 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TurekOrcGeneral,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"트로카의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470057,3470000,베파르 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_DeathFire,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"베파르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470061,3470000,샌드 아이 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Beholder,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"샌드 아이의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470062,3470000,레드락 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Basilisk,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"레드락의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470063,3470000,포인터 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_AntWorker,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"포인터의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470064,3470000,그라인더 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_AntSoldier,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"그라인더의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470065,3470000,모래 잠복꾼 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_GiantLeech,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"모래 잠복꾼의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470066,3470000,스톤 하츠 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_StoneGolem,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"스톤 하츠의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470067,3470000,샌드하츠 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Sahara,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"샌드하츠의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470068,3470000,카지르 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Shelob,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"카지르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470071,3470000,불크 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TimakOrc,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"불크의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470072,3470000,바로크 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TimakOrcArcher,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"바로크의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470073,3470000,모크 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TimakOrcWarrior,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"모크의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470074,3470000,스러쉬 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_LetoLizardman,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"스러쉬의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470075,3470000,크러쉬 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_LetoLizardmanWarrior,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"크러쉬의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470076,3470000,바라쉬 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_LetoLizardmanScout,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"바라쉬의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470077,3470000,스크리쉬 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_LetoLizardmanShaman,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"스크리쉬의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470078,3470000,플레곤 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Drake,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"플레곤의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470081,3470000,리스토 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_SkeletonChaser,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"리스토의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470082,3470000,론드 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_SkeletonScout,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"론드의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470083,3470000,모건 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_NeerCrawler,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"모건의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470084,3470000,제루나 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MarshStakato,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"제루나의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470085,3470000,아케인 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_PortraitSpirit,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"아케인의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470086,3470000,시스 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_SerpentSlave,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"시스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470091,3470000,봉우리 습격자 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_DarkLeopard,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"봉우리 습격자의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470092,3470000,타탄 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TanorSilenos,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"타탄의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470093,3470000,타르아탄 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TanorSilenosWarrior,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"타르아탄의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470094,3470000,투탄 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_TanorSilenosShaman,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"투탄의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470095,3470000,올바칸 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_OlMahumChampion,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"올바칸의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470096,3470000,아마데우스 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Lorca,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"아마데우스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470101,3470000,스크리머 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Mandragora,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"스크리머의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470102,3470000,플로라 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Dicor,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"플로라의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470103,3470000,조나단 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_DoomServant,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"조나단의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470104,3470000,스크리밍 엔트 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_BlackWillow,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"스크리밍 엔트의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470105,3470000,카우보이 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_HuskCrawler,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"카우보이의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470106,3470000,심스트러스 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_HuskStalker,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"심스트러스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470107,3470000,발사자르 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_DeathFire,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"발사자르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470108,3470000,기요틴 카드,110,,5,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Guillotine,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"죽음의 기요틴의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470111,3470000,엘렌 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Medusa,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"엘렌의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470112,3470000,비르 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Wyrm,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"비르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470113,3470000,테스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_LangkLizardman,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"테스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470114,3470000,라쉬코스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MailleLizardmanWarrior,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"라쉬코스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470115,3470000,샤코스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_LetoLizardmanWarrior,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"샤코스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470116,3470000,루스 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MailleLizardmanScout,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"루스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470117,3470000,닥스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_MailleLizardmanShaman,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"닥스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470118,3470000,스테노아 카드,110,,4,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_CaveMaiden,30000,253,,253,,253,,,,,1000,,,,,1,,,,,카드,,,"스테노아의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470121,3470000,루르 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_OlMahumGeneral,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"루르의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470122,3470000,알폰스 카드,110,,1,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Pirateszombie,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"알폰스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470123,3470000,홀스트 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_UnpleasantHumming,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"홀스트의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470124,3470000,메데스 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Meforde,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"메데스의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470125,3470000,루카 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Lorca,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"루카의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
3470126,3470000,헥터 카드,110,,2,12,12,6,3,3,,9,4,,0,8501,1,Icon_MonsterCore_Premo,30000,253,,253,,253,,,,,100,,,,,1,,,,,카드,,,"헥터의 기운이 담긴 몬스터 카드입니다.
몬스터 카드 성장을 통해 능력치를 올릴수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
