Id,Nme,Desc,TaskType,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
1556,상아탑 자치구역 티막 오크 정예병 공략,티막 오크 정예병 20회 처치하기,83,10618,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1557,상아탑 자치구역 티막 오크 부족장 공략,티막 오크 부족장 20회 처치하기,83,10619,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1558,상아탑 자치구역 티막 오크 궁병 공략,티막 오크 궁병 20회 처치하기,83,10620,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1559,상아탑 자치구역 티막 오크 백인대장 공략,티막 오크 백인대장 20회 처치하기,83,10613,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1560,상아탑 자치구역 티막 오크 장교 공략,티막 오크 장교 20회 처치하기,83,10614,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1561,상아탑 자치구역 티막 오크 광전사 공략,티막 오크 광전사 20회 처치하기,83,10616,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1562,상아탑 자치구역 티막 오크 정예 수색병 공략,티막 오크 정예 수색병 20회 처치하기,83,10617,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1563,상아탑 자치구역 티막 오크 정예병 공략,티막 오크 정예병 20회 처치하기,83,10618,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1564,상아탑 자치구역 티막 오크 부족장 공략,티막 오크 부족장 20회 처치하기,83,10619,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1565,상아탑 자치구역 티막 오크 궁병 공략,티막 오크 궁병 20회 처치하기,83,10620,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1566,상아탑 자치구역 티막 오크 백인대장 공략,티막 오크 백인대장 20회 처치하기,83,10613,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1567,상아탑 자치구역 티막 오크 장교 공략,티막 오크 장교 20회 처치하기,83,10614,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1568,상아탑 자치구역 티막 오크 광전사 공략,티막 오크 광전사 20회 처치하기,83,10616,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1569,상아탑 자치구역 티막 오크 정예 수색병 공략,티막 오크 정예 수색병 20회 처치하기,83,10617,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1570,상아탑 자치구역 티막 오크 정예병 공략,티막 오크 정예병 20회 처치하기,83,10618,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1571,상아탑 자치구역 티막 오크 부족장 공략,티막 오크 부족장 20회 처치하기,83,10619,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1572,상아탑 자치구역 티막 오크 궁병 공략,티막 오크 궁병 20회 처치하기,83,10620,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1573,상아탑 자치구역 티막 오크 백인대장 공략,티막 오크 백인대장 20회 처치하기,83,10613,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1574,상아탑 자치구역 티막 오크 장교 공략,티막 오크 장교 20회 처치하기,83,10614,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1575,상아탑 자치구역 티막 오크 광전사 공략,티막 오크 광전사 20회 처치하기,83,10616,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1576,상아탑 자치구역 티막 오크 정예 수색병 공략,티막 오크 정예 수색병 20회 처치하기,83,10617,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1577,상아탑 자치구역 티막 오크 정예병 공략,티막 오크 정예병 20회 처치하기,83,10618,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1578,상아탑 자치구역 티막 오크 부족장 공략,티막 오크 부족장 20회 처치하기,83,10619,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1579,상아탑 자치구역 티막 오크 궁병 공략,티막 오크 궁병 20회 처치하기,83,10620,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1580,상아탑 자치구역 티막 오크 부족장 공략,티막 오크 부족장 20회 처치하기,83,10619,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1581,상아탑 자치구역 티막 오크 궁병 공략,티막 오크 궁병 20회 처치하기,83,10620,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1582,상아탑 자치구역 상아탑 가고일 공략,상아탑 가고일 20회 처치하기,83,10623,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1583,상아탑 자치구역 상아탑 수호 골렘 공략,상아탑 수호 골렘 20회 처치하기,83,10624,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1584,상아탑 자치구역 타락한 기사 공략,타락한 기사 20회 처치하기,83,10625,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1585,상아탑 자치구역 보이드 하운드 공략,보이드 하운드 20회 처치하기,83,10626,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1586,상아탑 자치구역 헤비 가고일 공략,헤비 가고일 20회 처치하기,83,10627,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1587,상아탑 자치구역 상아탑 가고일 공략,상아탑 가고일 20회 처치하기,83,10623,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1588,상아탑 자치구역 상아탑 수호 골렘 공략,상아탑 수호 골렘 20회 처치하기,83,10624,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1589,상아탑 자치구역 타락한 기사 공략,타락한 기사 20회 처치하기,83,10625,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1590,상아탑 자치구역 보이드 하운드 공략,보이드 하운드 20회 처치하기,83,10626,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1591,상아탑 자치구역 헤비 가고일 공략,헤비 가고일 20회 처치하기,83,10627,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1592,상아탑 자치구역 상아탑 가고일 공략,상아탑 가고일 20회 처치하기,83,10623,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1593,상아탑 자치구역 상아탑 수호 골렘 공략,상아탑 수호 골렘 20회 처치하기,83,10624,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1594,상아탑 자치구역 타락한 기사 공략,타락한 기사 20회 처치하기,83,10625,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1595,상아탑 자치구역 보이드 하운드 공략,보이드 하운드 20회 처치하기,83,10626,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1596,상아탑 자치구역 헤비 가고일 공략,헤비 가고일 20회 처치하기,83,10627,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1597,상아탑 자치구역 상아탑 가고일 공략,상아탑 가고일 20회 처치하기,83,10623,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1598,상아탑 자치구역 상아탑 수호 골렘 공략,상아탑 수호 골렘 20회 처치하기,83,10624,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1599,상아탑 자치구역 타락한 기사 공략,타락한 기사 20회 처치하기,83,10625,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1600,상아탑 자치구역 보이드 하운드 공략,보이드 하운드 20회 처치하기,83,10626,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1601,상아탑 자치구역 헤비 가고일 공략,헤비 가고일 20회 처치하기,83,10627,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1602,상아탑 자치구역 상아탑 가고일 공략,상아탑 가고일 20회 처치하기,83,10623,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1603,상아탑 자치구역 상아탑 수호 골렘 공략,상아탑 수호 골렘 20회 처치하기,83,10624,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1604,상아탑 자치구역 타락한 기사 공략,타락한 기사 20회 처치하기,83,10625,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1605,상아탑 자치구역 보이드 하운드 공략,보이드 하운드 20회 처치하기,83,10626,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1606,상아탑 자치구역 헤비 가고일 공략,헤비 가고일 20회 처치하기,83,10627,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1607,상아탑 자치구역 상아탑 가고일 공략,상아탑 가고일 20회 처치하기,83,10623,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1608,상아탑 자치구역 상아탑 수호 골렘 공략,상아탑 수호 골렘 20회 처치하기,83,10624,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1609,상아탑 자치구역 타락한 기사 공략,타락한 기사 20회 처치하기,83,10625,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1610,상아탑 자치구역 보이드 하운드 공략,보이드 하운드 20회 처치하기,83,10626,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1611,상아탑 자치구역 헤비 가고일 공략,헤비 가고일 20회 처치하기,83,10627,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1612,상아탑 자치구역 광폭한 보이드 하운드 공략,광폭한 보이드 하운드 20회 처치하기,83,10628,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1613,상아탑 자치구역 오작동하는 가디언 공략,오작동하는 가디언 20회 처치하기,83,10630,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1614,상아탑 자치구역 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,10629,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1615,상아탑 자치구역 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,10631,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1616,상아탑 자치구역 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,10632,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1617,상아탑 자치구역 광폭한 보이드 하운드 공략,광폭한 보이드 하운드 20회 처치하기,83,10628,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1618,상아탑 자치구역 오작동하는 가디언 공략,오작동하는 가디언 20회 처치하기,83,10630,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1619,상아탑 자치구역 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,10629,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1620,상아탑 자치구역 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,10631,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1621,상아탑 자치구역 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,10632,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1622,상아탑 자치구역 광폭한 보이드 하운드 공략,광폭한 보이드 하운드 20회 처치하기,83,10628,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1623,상아탑 자치구역 오작동하는 가디언 공략,오작동하는 가디언 20회 처치하기,83,10630,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1624,상아탑 자치구역 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,10629,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1625,상아탑 자치구역 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,10631,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1626,상아탑 자치구역 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,10632,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1627,상아탑 자치구역 광폭한 보이드 하운드 공략,광폭한 보이드 하운드 20회 처치하기,83,10628,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1628,상아탑 자치구역 오작동하는 가디언 공략,오작동하는 가디언 20회 처치하기,83,10630,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1629,상아탑 자치구역 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,10629,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1630,상아탑 자치구역 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,10631,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1631,상아탑 자치구역 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,10632,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1632,상아탑 자치구역 광폭한 보이드 하운드 공략,광폭한 보이드 하운드 20회 처치하기,83,10628,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1633,상아탑 자치구역 오작동하는 가디언 공략,오작동하는 가디언 20회 처치하기,83,10630,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1634,상아탑 자치구역 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,10629,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1635,상아탑 자치구역 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,10631,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1636,상아탑 자치구역 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,10632,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1637,상아탑 자치구역 광폭한 보이드 하운드 공략,광폭한 보이드 하운드 20회 처치하기,83,10628,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1638,상아탑 자치구역 오작동하는 가디언 공략,오작동하는 가디언 20회 처치하기,83,10630,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1639,상아탑 자치구역 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,10629,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1640,상아탑 자치구역 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,10631,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1641,상아탑 자치구역 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,10632,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1642,용의 계곡 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,20909,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1643,용의 계곡 어둠의 군주 공략,어둠의 군주 20회 처치하기,83,20910,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1644,용의 계곡 네르카스 공략,네르카스 20회 처치하기,83,20911,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1645,용의 계곡 드레이크 공략,드레이크 20회 처치하기,83,20912,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1646,용의 계곡 어둠의 결사 공략,어둠의 결사 20회 처치하기,83,20913,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1647,용의 계곡 보이드 데몬 공략,보이드 데몬 20회 처치하기,83,20917,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1648,용의 계곡 블러디 퀸 공략,블러디 퀸 20회 처치하기,83,20918,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1649,용의 계곡 어둠의 기사 공략,어둠의 기사 20회 처치하기,83,20909,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1650,용의 계곡 어둠의 군주 공략,어둠의 군주 20회 처치하기,83,20910,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1651,용의 계곡 네르카스 공략,네르카스 20회 처치하기,83,20911,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1652,용의 계곡 드레이크 공략,드레이크 20회 처치하기,83,20912,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1653,용의 계곡 어둠의 결사 공략,어둠의 결사 20회 처치하기,83,20913,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1654,용의 계곡 보이드 데몬 공략,보이드 데몬 20회 처치하기,83,20917,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1655,용의 계곡 블러디 퀸 공략,블러디 퀸 20회 처치하기,83,20918,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1656,용의 계곡 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,20914,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1657,용의 계곡 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,20915,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1658,용의 계곡 포악한 어둠의 군주 공략,포악한 어둠의 군주 20회 처치하기,83,20916,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1659,용의 계곡 어둠의 결사 고위사제 공략,어둠의 결사 고위사제 20회 처치하기,83,20914,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1660,용의 계곡 엠브리온의 기사단원 공략,엠브리온의 기사단원 20회 처치하기,83,20915,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1661,용의 계곡 포악한 어둠의 군주 공략,포악한 어둠의 군주 20회 처치하기,83,20916,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1662,약속된 땅 케이브 키퍼 정찰병 공략,케이브 키퍼 정찰병 20회 처치하기,83,20922,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1663,약속된 땅 말룩 헌터 정찰병 공략,말룩 헌터 정찰병 20회 처치하기,83,20923,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1664,약속된 땅 블러디 퀸 정찰병 공략,블러디 퀸 정찰병 20회 처치하기,83,20924,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1665,약속된 땅 유혹의 서큐버스 공략,유혹의 서큐버스 20회 처치하기,83,20925,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1666,약속된 땅 현혹된 미믹 공략,현혹된 미믹 20회 처치하기,83,20926,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1667,약속된 땅 난폭해진 미믹 공략,난폭해진 미믹 20회 처치하기,83,20927,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1668,약속된 땅 현혹의 서큐버스 공략,현혹의 서큐버스 20회 처치하기,83,20928,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1669,약속된 땅 케이브 키퍼 정예병 공략,케이브 키퍼 정예병 20회 처치하기,83,20929,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1670,약속된 땅 말룩 헌터 정예병 공략,말룩 헌터 정예병 20회 처치하기,83,20930,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1671,약속된 땅 케이브 키퍼 감시병 공략,케이브 키퍼 감시병 20회 처치하기,83,20931,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1672,약속된 땅 말룩 헌터 감시병 공략,말룩 헌터 감시병 20회 처치하기,83,20932,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1673,약속된 땅 파괴의 서큐버스 공략,파괴의 서큐버스 20회 처치하기,83,20933,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1674,약속된 땅 블러디 퀸 정예병 공략,블러디 퀸 정예병 20회 처치하기,83,20934,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1675,약속된 땅 지옥의 서큐버스 공략,지옥의 서큐버스 20회 처치하기,83,20935,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1676,약속된 땅 블러디 퀸 감시병 공략,블러디 퀸 감시병 20회 처치하기,83,20936,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1677,약속된 땅 케이브 키퍼 정찰병 공략,케이브 키퍼 정찰병 20회 처치하기,83,20922,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1678,약속된 땅 말룩 헌터 정찰병 공략,말룩 헌터 정찰병 20회 처치하기,83,20923,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1679,약속된 땅 블러디 퀸 정찰병 공략,블러디 퀸 정찰병 20회 처치하기,83,20924,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1680,약속된 땅 유혹의 서큐버스 공략,유혹의 서큐버스 20회 처치하기,83,20925,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1681,약속된 땅 현혹된 미믹 공략,현혹된 미믹 20회 처치하기,83,20926,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1682,약속된 땅 난폭해진 미믹 공략,난폭해진 미믹 20회 처치하기,83,20927,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1683,약속된 땅 현혹의 서큐버스 공략,현혹의 서큐버스 20회 처치하기,83,20928,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1684,약속된 땅 케이브 키퍼 정예병 공략,케이브 키퍼 정예병 20회 처치하기,83,20929,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
