Id,Name,BuffType,ClientType,Param,EffectTypeName,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,Desc,DescAddBuffId,GetBuffVisible
40020483,원소 흡수 : 실렌의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,10000,,40020482,,,,,,,,,0
40020484,원소 흡수 : 마프르의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,15000,,40020484,,,,,,,,,0
40020485,원소 흡수 : 마프르의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,10000,,40020484,,,,,,,,,0
40020486,원소 흡수 : 사이하의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,15000,,40020485,,,,,,,,,0
40020487,원소 흡수 : 사이하의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,10000,,40020485,,,,,,,,,0
40020497,원소 과부하,7,4,,스턴,,1,10000,,,,,,,,,,,0
40020498,하기오스 해일 사용 시 무적,7,18,,,,1,12000,,,,,,,,,,,0
40020499,하기오스 원소흡수 시 무적,7,18,,,,1,11000,,,,,,,,,,,0
24500102,광폭화 1단계,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":1,
""Speed"":1}",,,1,5000,,,,,,,,,,,0
24500103,광폭화 2단계,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":3,
""Speed"":1}",,,1,5000,,,,,,,,,,,0
24500104,광폭화 3단계,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":6,
""Speed"":2}",,,1,5000,,,,,,,,,,,0
24500105,광폭화 4단계,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":2}",,,1,5000,,,,,,,,,,,0
24500106,광폭화 5단계,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":15,
""Speed"":3}",,,1,30000,,,,,,,,,,,0
24500401,절망,7,6,"{""Color"":{""R"":96,""G"":73,""B"":122},
""Intensity"":1,
""Speed"":3}",,,5,180000,,413010,,,Icon_Debuff_Paralyze,,,,아기 곰이 죽은 슬픔으로 공격력이 저하됩니다.,,0
24500501,중독,7,0,,중독,13,1,5000,1000,6,,,Icon_Debuff_Poison,,,,독에 중독되어 지속피해,,0
24501001,무적,7,6,"{""Color"":{""R"":1,""G"":1,""B"":1},
""Intensity"":50,
""Speed"":5}",무적,,1,3000,,,,,,,,,코스코의 상자로 인해 무적 상태가 됩니다.,,0
24601901,자폭 타이머,7,12,"{""Icon"":""/Game/UI/SuicideBomb_Debuff_effect"",
""ShowTimer"":1}",자폭 남은 시간,,1,2000,2000,,,,,,,,,,0
24601902,자폭 연출용 버프1,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":20,
""Speed"":5}",,,1,2000,,,,,,,,,,,0
24601903,자폭 연출용 버프2,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":9}",,,1,15000,,,,,,,,,,,0
24300402,경보장치 기절(쉬움),7,4,,스턴,,1,2000,,,,,,,,,,,0
24300404,경보장치 기절(어려움),7,4,,스턴,,1,2000,,,,,,,,,,,0
24601603,그물 속박,7,0,,이동불가,,1,5000,,40020401,,,Icon_Debuff_Restriction,,,,그물에 감싸져서 움직일 수가 없습니다.,,0
245013101,공격력 증가,7,18,,,,1,3600000,,,,,,,,,,,0
245013111,공격력 증가II,7,6,"{""Color"":{""R"":255,""G"":215,""B"":0},
""Intensity"":1,
""Speed"":100}",,,1,3600000,,,,,,,,,,,0
245014071,공격력 증가II,7,6,"{""Color"":{""R"":255,""G"":215,""B"":0},
""Intensity"":1,
""Speed"":100}",,,1,3600000,,,,,,,,,,,0
245015062,이동속도 감소,7,18,,,,1,3600000,,,,,,,,,,,0
24501606,마락스_피로 상태,7,4,,스턴,,1,10000,,7411911,,,Icon_Debuff_Stun,,,,,,0
24500903,코스코 강화,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":15,
""Speed"":3}",,,1,30000,,100006,,,,,,,,,0
50223,속박,7,18,,속박,,1,2500,,40020401,,,Icon_Debuff_Restriction,,,,그물에 감싸져서 움직일 수가 없습니다.,,0
450004012,프레모 감시자 - 울부짖기 : 스턴,7,4,,스턴,,1,2000,,,,,,,,,공포에 질려 몸을 움직일 수 없습니다.,,0
450004022,계곡 레오파드 - 할퀴기 : 방어력 감소,7,0,,방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,방어력이 감소합니다.,,0
450004032,살육의 그렌델 - 내리치기 : 스턴,7,4,,스턴,,1,2000,,,,,,,,,충격으로 움직일 수 없습니다.,,0
450004042,이계의 프레모 - 후려치기 : 방어력 감소,7,0,,방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,충격으로 움직일 수 없습니다.,,0
450004051,이계의 사하라 - 진흙뱉기 : 이동속도 감소,7,0,,이동 속도 감소,,1,10000,,,,,Icon_Debuff_Slow,,,,진흙 때문에 이동 속도가 느려집니다.,,0
450004061,이계의 버프,7,0,,"공격력, 방어력 증가",,1,3000,,,,,Icon_Buff_AttackPower,,,,이계의 존재들의 능력치가 매우 강화됩니다.,,0
450004072,프레모 감시자 (2구역) - 울부짖기 : 스턴,7,4,,스턴,,1,2000,,,,,,,,,공포에 질려 몸을 움직일 수 없습니다.,,0
450004081,악트의 노예 - 주인님 힘내요 : 공격/공격속도 증가,7,0,,"공격력 증가, 공격 속도 증가",,1,10000,,,,,Icon_Buff_AttackPower,,,,,,0
450004102,프레모 감시자 (웨이브) - 울부짖기 : 공격력 감소,7,0,,공격력 감소,,1,2000,,,,,,,,,공포에 질려 몸을 움직일 수 없습니다.,,0
450004112,계곡 레오파드 - 할퀴기 : 방어력 감소,7,0,,방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,방어력이 감소합니다.,,0
450004122,구세주의 눈 - 주시의 눈 : 공격력 감소,7,0,,공격력 감소,,1,10000,,,,,Icon_Debuff_AttackPower,,,,공격력이 감소합니다.,,0
450004131,스타카토 구세주 (웨이브) - 구세주의 힘 : 방어력 증가,7,6,"{""Color"":{""R"":83,""G"":141,""B"":213},
""Intensity"":10,
""Speed"":5}",방어력 증가,,1,10000,,,,,,,,,몬스터의 방어력이 증가합니다.,,0
450004151,이계의 사하라 - 진흙뱉기 : 이동속도 감소,7,0,,이동 속도 감소,,1,10000,,,,,,,,,진흙 때문에 이동 속도가 느려집니다.,,0
450004191,테오도르 - 지원 마법진,7,0,,"공격력, 방어력 감소",,1,2000,,,,,,,,,이계의 존재들의 능력치를 매우 저하시킵니다.,,0
450004201,루시퍼 - 절대 무적 : 방어 대폭 증가,7,6,"{""Color"":{""R"":1,""G"":1,""B"":1},
""Intensity"":1,
""Speed"":1}",절대방어. 방어력 대폭 증가,,1,60000,,45000456,,,,,,,방어력이 믿을 수 없을 만큼 상승합니다. 30회 피격 시 제거됩니다.,,0
450004271,루시퍼 - 공격력 증가,7,0,,,,1,6000000,,,,,,,,,루시퍼의 공격력이 증가합니다.,,0
450004311,금강저 - 순 - 자비의 빛,7,0,,공격력 감소,,1,10000,,,,,Icon_Debuff_AttackPower,,,,공격력이 감소합니다.,,0
450004401,"미로쿠 - 금강지체 : 금강저소환 이동공격불가, 무적, 30초간(2초 더함)",7,18,,,,1,15000,,,,,,,,,움직일 수 없는 무적 상태입니다.,,0
450004402,금강저 in BackPack,7,18,,,,1,0,,45000446,,,,,,,,,0
450004403,금강저 Out BackPack,7,18,,,,1,0,,,,,,,,,이께 판네루,,0
450004412,미로쿠 - 금강저 회수,7,4,,,,1,2000,,,,,,,,,,,0
450004421,"미로쿠 - 금강지체 : 종언 이동공격불가, 무적, 5초간(2초 더함)",7,4,,,,1,5000,,,,,,,,,움직일 수 없는 무적 상태입니다.,,0
450004451,"미로쿠 - 금강지체 : 자비의 빛 이동공격불가, 무적, 14초간(2초 더함)",7,4,,,,1,13000,,,,,,,,,움직일 수 없는 무적 상태입니다.,,0
450004461,미로쿠 - 종말의 카운트다운 : 시작,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Curse"",
""ShowTimer"":2}",,450004461,1,11000,,,,,,,,,,,0
450004471,종말의 카운트다운 : 에니메이션,7,18,,,,1,1,,,,,,,,,,,0
450004481,종말의 카운트다운 : 버프 체크 용,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":5,
""Speed"":5}",,,1,20000,,,,,,,,,,,0
450004491,미로쿠 - 종말의 카운트 다운 : 7,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":10,
""Speed"":5}",,,1,1000,,45000449,,,,,,,,,0
450004501,미로쿠 - 종말의 카운트 다운 : 6,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":15,
""Speed"":8}",,,1,1000,,45000450,,,,,,,,,0
450004511,미로쿠 - 종말의 카운트 다운 : 5,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":20,
""Speed"":8}",,,1,1000,,45000451,,,,,,,,,0
450004521,미로쿠 - 종말의 카운트 다운 : 4,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":25,
""Speed"":11}",,,1,1000,,45000452,,,,,,,,,0
450004531,미로쿠 - 종말의 카운트 다운 : 3,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":30,
""Speed"":11}",,,1,1000,,45000453,,,,,,,,,0
450004541,미로쿠 - 종말의 카운트 다운 : 2,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":35,
""Speed"":15}",,,1,1000,,45000454,,,,,,,,,0
450004551,미로쿠 - 종말의 카운트 다운 : 1,7,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":40,
""Speed"":15}",,,1,1000,,45000455,,,,,,,,,0
450004931,고요한 탐색자 이펙트,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",연출,,1,15000,,,,,,,,,,,0
450004961,자폭 타이머,7,12,"{""Icon"":""/Game/UI/SuicideBomb_Debuff_effect"",
""ShowTimer"":1}",자폭 남은 시간,,1,5000,,,,,,,,,,,0
450004971,자폭 연출용 버프1,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":20,
""Speed"":5}",,,1,15000,,,,,,,,,,,0
450004981,자폭 연출용 버프2,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":9}",,,1,15000,,,,,,,,,,,0
450004681,암흑 덩어리 인비지블,7,0,,,,1,6000000,,,,,,,,,,,0
810202061,부동명왕 - 도약 - 투명,7,5,,투명,,1,2000,,,,,,,,,,,0
810202062,부동명왕 - 도약 - 무적,7,18,,무적,,1,2000,,,,,,,,,,,0
810202081,부동명왕 - 극 : 도약 - 투명,7,5,,투명,,1,3000,,,,,,,,,,,0
810202082,부동명왕 - 극 : 도약 - 무적,7,18,,무적,,1,3000,,,,,,,,,,,0
810202101,업권-스턴,7,4,,스턴,,1,2000,,81020210,,,Icon_Debuff_Stun,,,,,,0
810202121,금강신 - 방어력 이빠시 상승,7,18,,방어력 이빠시 상승,,1,120000,,,,,,,,,,,0
810202122,에도멸살구 - 스폰 무적,7,18,,무적,,1,10000,,,,,,,,,,,0
81110002,석화의 시선,7,18,,석화의 시선:받는 피해 증가,,1,5000,,,,,Icon_Debuff_DefensePower,,,,받는 피해량 {1%}% 증가,,0
81110003,여왕의 일격,7,18,,여왕의 일격:실명,,5,25000,,,,,Icon_Debuff_Weakness,,,,명중 중첩 당 {1} 감소,,0
81110004,비늘 강화: 물리 방어력,7,18,,비늘 강화: 물리 방어력,,1,30000,,,,,Icon_Skill_Unique_30008,,,,물리 방어력 {1%}% 증가,,0
81110005,비늘 강화: 마법 방어력,7,18,,비늘 강화: 마법 방어력,,1,30000,,,,,Icon_Skill_Unique_30010,,,,마법 방어력 {1%}% 증가,,0
