Id,Type,GroupId,Name,PortraitTexture,Message,Duration,Delay,Sound,GuideOnly
20095009,0,20095,테오도르,HardinsFollower,안타라스까지 지배하는 상황일지 모른다.,3.5,0,,0
20095010,0,20095,테오도르,HardinsFollower,지금은 후퇴만이 상책이다...,3.5,0,,0
20096001,0,20096,말룩의 사역마,Icon_MonsterCore_DarkLord,잡아라! 퇴로를 차단해!,3.5,0,,0
20096002,0,20096,잠들지 못한 원정대,Icon_MonsterCore_PortraitSpirit,이 성가신놈! 비켜!,2,0,,0
20097001,0,20097,테오도르,HardinsFollower,자네가 마지막이야! 어서 탈출하자!,3.5,0,,0
20098001,0,20098,부상당한 병사,CityGuard_01_04,가... 감사합니다.,2,0,,0
20099001,0,20099,부상당한 부사관,Officer_02_04,후우... 한결 낫군요.,2,0,,0
20100001,0,20100,말룩의 정찰병,Icon_MonsterCore_MalukSniper,키히히! 벌써 여기까지 도망쳤느냐!,3.5,0,,0
20100002,0,20100,원정대 병사,CityGuard_01_04,으... 으아아! 그만! 죽기 싫어!,3.5,0,,0
20100003,0,20100,말룩의 학살마,Icon_MonsterCore_DarkLord,살아 나갈거라 생각치 마라!,3.5,0,,0
20100004,0,20100,테오도르,HardinsFollower,다리를 건너게 두어선 안 되네!,3.5,0,,0
20101001,0,20101,상아탑 마법사,Magician_Master,"휴우, 아슬아슬 했는데, 고맙네.",2,0,,0
20101002,0,20102,상아탑 마법사,Magician,"고마워요, 뒤는 우리에게 맡겨주세요!",2,0,,0
20103001,0,20103,아이멜,Aimel,아까부터 근처에서 뭔가 느껴지는데... 기분 탓인가...,3.5,0,,0
20104001,0,20104,아이멜,Aimel,뭔가 낌새가 이상하다고 했더니!,3.5,0,,0
20104002,0,20104,러셀,ArmorMerchant_01,우릴 쫓아내고 갇혀있던 드워프들을 노릴 생각이군!,3.5,0,,0
20104003,0,20104,아이멜,Aimel,요 똥개들이 잔머리 쓰네!,3.5,0,,0
20105001,0,20105,테오도르,HardinsFollower,이 작업이 끝나는 대로 이동하도록 하겠네.,3.5,0,,0
20106001,0,20106,어둠의 결사 근위대원,EmbryonKnights,적을 찾았다! 모두 공격!,3.5,0,,0
20106002,0,20106,상아탑 마법사,Magician,뒤를 맡겨 달라는 말이 무색하게 됐네요...,3.5,0,,0
20106003,0,20106,자넷,Resident_03_03,기습인가? 금방 지원하겠습니다!,3.5,0,,0
20106004,0,119001,자노거스,Icon_MonsterCore_DragonPython,찾았다! 탈옥을 돕고 있는 쥐새끼들!,3.5,0,,0
20106005,0,119001,잔혹한 보이드 하운드,Icon_MonsterCore_VoidHound,컹컹~~ 크르르르,3.5,0,,0
20106006,0,119001,바툼,Unknown_Male,모든 포로를 석방하십시오. 아니면 마프르의...,3.5,0,,0
20106007,0,119001,자노거스,Icon_MonsterCore_DragonPython,뭐야? 네게서 기분나쁜 느낌이 나는군. 너...?,3.5,0,,0
20106008,0,119001,자노거스,Icon_MonsterCore_DragonPython,사제로군! 사제야! 아이씨!,3.5,0,,0
20106009,0,119001,바툼,Unknown_Male,그렇다 나는 마프르님의 종. 마프르님의 이름으로 널...,3.5,0,,0
20106010,0,119001,자노거스,Icon_MonsterCore_DragonPython,난 사제는 질색이야! 어우 고상한 척 하는놈들!,3.5,0,,0
20106011,0,119001,자노거스,Icon_MonsterCore_DragonPython,저 놈을 당장 찢어발겨버려!,3.5,0,,0
20106012,0,119001,바툼,Unknown_Male,저항해드리겠습니다. 어디 한번 해보시지요!,3.5,0,,0
20106013,0,119002,말룩 스나이퍼 근위병,Icon_MonsterCore_MalukSniper,도망친 놈들인가?,3.5,0,,0
20106014,0,119002,말룩 스나이퍼 근위병,Icon_MonsterCore_MalukSniper,상관없다. 너도 곧 죽을 것이다!,3.5,0,,0
20106015,0,119003,루앙,Resident_02,다짜고짜 부탁해서 죄송합니다.,3.5,0,,0
20106016,0,119003,루앙,Resident_02,하지만 지금 정말 시간이 없어요!,3.5,0,,0
20106017,0,119003,루앙,Resident_02,꼭 맞는 열쇠를 한번에 얻는다는 보장이 없으니,3.5,0,,0
20106018,0,119003,루앙,Resident_02,일단 열쇠를 많이 구해오세요!,3.5,0,,0
20106019,0,119004,루앙,Resident_02,이쪽입니다! 열쇠가 필요합니다! 어서요!,3.5,0,,0
20106020,0,119004,붙잡힌 드워프,WarehouseKeeper,절 구해주신다구요?,3.5,0,,0
20106021,0,119005,루앙,Resident_02,이 정도는 예상했어요! 싸웁시다!,3.5,0,,0
20106022,0,119005,임프 감시병,Icon_MonsterCore_Imp,탈옥이다! 탈옥이야! 사냥개를 풀어라!!!,3.5,0,,0
20106023,0,119005,난폭한 보이드 하운드,Icon_MonsterCore_VoidHound,컹컹!,3.5,0,,0
20106024,0,119006,몬쥬앙,Icon_MonsterCore_Imp,소란 스럽잖아! 거기 무슨 일이야!,3.5,0,,0
20106025,0,119006,말룩 스나이퍼 감시병,Icon_MonsterCore_MalukSniper,탈옥 입니다!,3.5,0,,0
20106026,0,119006,루앙,Resident_02,일이 커졌어요! 힘을 내주세요!,3.5,0,,0
20106027,0,119006,몬쥬앙,Icon_MonsterCore_Imp,뭐야? 하필 왜 내 근무시간에 탈옥이야!,3.5,0,,0
20106028,0,119006,몬쥬앙,Icon_MonsterCore_Imp,당장 다 잡아들여! 놓치면 우리 다 죽어!,3.5,0,,0
20106029,0,119006,말룩 스나이퍼 감시병,Icon_MonsterCore_MalukSniper,넵!!,3.5,0,,0
20106030,0,119006,루앙,Resident_02,그냥 도망 칠 걸 그랬나? 우우~!,3.5,0,,0
20106031,0,119007,루앙,Resident_02,다짜고짜 부탁해서 죄송합니다.,3.5,0,,0
20106032,0,119007,루앙,Resident_02,하지만 지금 정말 시간이 없어요!,3.5,0,,0
20106033,0,119007,루앙,Resident_02,꼭 맞는 열쇠를 한번에 얻는다는 보장이 없으니,3.5,0,,0
20106034,0,119007,루앙,Resident_02,일단 열쇠를 많이 구해오세요!,3.5,0,,0
20106035,0,119008,루앙,Resident_02,이쪽입니다! 열쇠가 필요합니다! 어서요!,3.5,0,,0
20106036,0,119008,붙잡힌 드워프,WarehouseKeeper,절 구해주신다구요?,3.5,0,,0
20106037,0,119009,루앙,Resident_02,이 정도는 예상했어요! 싸웁시다!,3.5,0,,0
20106038,0,119009,임프 감시병,Icon_MonsterCore_Imp,탈옥이다! 탈옥이야! 사냥개를 풀어라!!!,3.5,0,,0
20106039,0,119009,난폭한 보이드 하운드,Icon_MonsterCore_VoidHound,컹컹!,3.5,0,,0
20106040,0,119010,다리안,Resident_04_03,곧 내쪽으로 몰려 들거야!,3.5,0,,0
20106041,0,119011,말룩 헌터 감시병,Icon_MonsterCore_MalukHunter,완전 맛이 간 놈이군! 정말 목숨이 아깝지 않은게냐!,3.5,0,,0
20106042,0,119011,다리안,Resident_04_03,무섭나? 약골들아! 크크크크!,3.5,0,,0
20106043,0,119011,케이브 키퍼 감시병,Icon_MonsterCore_SerpentSlave,쉬식~! 혀가 없어져도 말을 할 수 있나 보자!,3.5,0,,0
20106044,0,119011,다리안,Resident_04_03,물러터진 놈들! 혀가 없어진다고 복수를 멈추겠나?,3.5,0,,0
20106045,0,119012,자후난,Icon_MonsterCore_TimakOrcGeneral,복수라 했나? 그렇다면 네 놈이 다리안 인가?,3.5,0,,0
20106046,0,119012,다리안,Resident_04_03,내 이름을 알고 있다니. 넌 오늘 죽겠구나? 오크!,3.5,0,,0
20106047,0,119012,자후난,Icon_MonsterCore_TimakOrcGeneral,후후후 어디볼까? 네 놈의 실력?,3.5,0,,0
20106048,0,119013,자후난,Icon_MonsterCore_TimakOrcGeneral,설쳐대는 것도 이제 끝이다!,3.5,0,,0
20106049,0,119013,다리안,Resident_04_03,내 앞에 오크가 있다! 난 그 오크를 죽이지!,3.5,0,,0
20106050,0,119013,다리안,Resident_04_03,네 놈 간을 씹어먹어주마!,3.5,0,,0
20106051,0,119013,자후난,Icon_MonsterCore_TimakOrcGeneral,저 놈을 죽여라! 건방진 놈!,3.5,0,,0
20106052,0,119013,자후난의 심복,Icon_MonsterCore_TimakOrcRanger,쏴라! 벌집을 만들었!,3.5,0,,0
20106053,0,119013,다리안,Resident_04_03,절대 곱게 죽이지 않겠다! 크아아아!!!,3.5,0,,0
20106054,0,119014,다리안,Resident_04_03,곧 내쪽으로 몰려 들거야!,3.5,0,,0
20106055,0,119015,말룩 헌터 감시병,Icon_MonsterCore_MalukHunter,완전 맛이 간 놈이군! 정말 목숨이 아깝지 않은게냐!,3.5,0,,0
20106056,0,119015,다리안,Resident_04_03,무섭나? 약골들아! 크크크크!,3.5,0,,0
20106057,0,119015,케이브 키퍼 감시병,Icon_MonsterCore_SerpentSlave,쉬식~! 혀가 없어져도 말을 할 수 있나 보자!,3.5,0,,0
20106058,0,119015,다리안,Resident_04_03,물러터진 놈들! 혀가 없어진다고 복수를 멈추겠나?,3.5,0,,0
20106059,0,119016,케이브 키퍼 정찰병,Icon_MonsterCore_SerpentSlave,죽여 달라는 건가? 여길 얼쩡거리다니? 쉬익!,3.5,0,,0
20106060,0,119016,안돌,Resident_04,공격적인 놈들이야. 어서가자구!,3.5,0,,0
20106061,0,119016,말룩 헌터 정찰병,Icon_MonsterCore_MalukHunter,도망간다! 잡아라!!!,3.5,0,,0
20106062,0,119017,바즈란,Icon_MonsterCore_MalukHunter,이놈들은 뭐야? 여기까지 제발로 오다니?,3.5,0,,0
20106063,0,119017,안돌,Resident_04,이크! 들켰군!,3.5,0,,0
20106064,0,119017,바즈란,Icon_MonsterCore_MalukHunter,살아돌아갈 생각은 마라!,3.5,0,,0
20106065,0,119017,안돌,Resident_04,네 놈이 죽였냐? 아씨... 아직 못 받은 돈도 있는데!,3.5,0,,0
20106066,0,119017,바즈란,Icon_MonsterCore_MalukHunter,네 동료냐? 너도 똑같이 만들어 주랴?,3.5,0,,0
20106067,0,119017,안돌,Resident_04,우습게 보지마라! 죽는 건 너니까!,3.5,0,,0
20106068,0,119017,바즈란,Icon_MonsterCore_MalukHunter,포고꾼 주제에 겁이 없구나 쿠쿠쿠쿠!,3.5,0,,0
20106069,0,119018,케이브 키퍼 정찰병,Icon_MonsterCore_SerpentSlave,죽여 달라는 건가? 여길 얼쩡거리다니? 쉬익!,3.5,0,,0
20106070,0,119018,안돌,Resident_04,공격적인 놈들이야. 어서가자구!,3.5,0,,0
20106071,0,119018,말룩 헌터 정찰병,Icon_MonsterCore_MalukHunter,도망간다! 잡아라!!!,3.5,0,,0
20106072,0,119019,웰링턴,Officer_01_04,예전에 무도회에서 본 기억이 나는군.,3.5,0,,0
20106073,0,119019,웰링턴,Officer_01_04,백작 부인과 공작 부인이 같은 목걸이를 하고 무도회에 나왔었지.,3.5,0,,0
20106074,0,119019,웰링턴,Officer_01_04,공작 부인이 백작 부인의 뺨을 때리면서 그날 무도회는 난장판이 되었었어.,3.5,0,,0
20106075,0,119019,웰링턴,Officer_01_04,그리고... 납치되었었던 귀족의 딸이라는 건,3.5,0,,0
20106076,0,119019,웰링턴,Officer_01_04,백작 부인의 딸이었지. 뭔가 그림이 나오는 군.,3.5,0,,0
20106077,0,119020,제네사르,Icon_MonsterCore_KaimVanul,나의 귀여운 애첩들을 이렇게 만든 게 너냐?,3.5,0,,0
20106078,0,119020,웰링턴,Officer_01_04,이 목걸이를 가졌던 악마가 누구냐!,3.5,0,,0
20106079,0,119020,제네사르,Icon_MonsterCore_KaimVanul,"질문에 질문으로 답하다니, 죽고 싶은 게냐?",3.5,0,,0
20106080,0,119020,웰링턴,Officer_01_04,누구와 결탁했지? 공작 부인인가?,3.5,0,,0
20106081,0,119020,제네사르,Icon_MonsterCore_KaimVanul,버릇이 없군. 예의가 없군. 너는 살 가치가 없다!,3.5,0,,0
20106082,0,119021,웰링턴,Officer_01_04,답하라! 악마!,3.5,0,,0
20106083,0,119021,제네사르,Icon_MonsterCore_KaimVanul,시덥지 않은 벌레에게 명령을 들어야 하다니!,3.5,0,,0
20106084,0,119021,제네사르,Icon_MonsterCore_KaimVanul,네 놈의 뼈와 살가죽으로 타피스트리를 짜주겠어!,3.5,0,,0
20106085,0,119021,웰링턴,Officer_01_04,기란 영주의 명으로 널 체포하겠다!,3.5,0,,0
20106086,0,119021,제네사르,Icon_MonsterCore_KaimVanul,저 놈을 붙잡아라! 저 놈의 비명 하나까지 모두 내것이다!,3.5,0,,0
20106087,0,119022,웰링턴,Officer_01_04,잠깐! 이 놈들의 움직임이 심상치 않군!,3.5,0,,0
20106088,0,119022,케이브 키퍼 근위병,Icon_MonsterCore_SerpentSlave,제네사르님의 명이다! 이 놈들을 잡아라!,3.5,0,,0
20106089,0,119022,웰링턴,Officer_01_04,뭐야? 감히 기란의 집행관을 붙잡겠다고!?,3.5,0,,0
20106090,0,119022,블러디 퀸 근위병,Icon_MonsterCore_BloodyQueen,저 집행관과 함께 있는 놈이 우리를 공격했어!,3.5,0,,0
20106091,0,119022,케이브 키퍼 근위병,Icon_MonsterCore_SerpentSlave,두 놈다 죽여라!! 쉬익!!!,3.5,0,,0
20106092,0,119022,웰링턴,Officer_01_04,겁먹지 말게! 자네를 혼자 버려 두지 않아!,3.5,0,,0
20106093,0,119022,웰링턴,Officer_01_04,오너라 이놈들! 하아아압!,3.5,0,,0
20106094,0,119023,세뇌당한 크림슨 바인드,Icon_MonsterCore_CrimsonBind,자꾸 우릴 공격하는 놈들이 있다! 놈을 찾아!,3.5,0,,0
20106095,0,119024,최면걸린 크림슨 바인드,Icon_MonsterCore_CrimsonBind,너! 거기서봐! 야~! 야!,3.5,0,,0
20106096,0,119024,에밀리아,Noble_03,눈치빠른 놈들! 들켰네요. 싸우지 않을 순 없겠어요.,3.5,0,,0
20106097,0,119024,임프 정찰병,Icon_MonsterCore_Imp,붙잡고 있어! 내가 후파를 데려 올게!,3.5,0,,0
20106098,0,119024,에밀리아,Noble_03,후파가 누군지는 몰라도 빨리 여길 빠져 나가죠!,3.5,0,,0
20106099,0,119025,세뇌당한 크림슨 바인드,Icon_MonsterCore_CrimsonBind,여기로 도망갔군! 도망쳐봐야 소용없다니까!,3.5,0,,0
20106100,0,119025,임프 정찰병,Icon_MonsterCore_Imp,목걸이 탐나는데? 낄낄낄낄~,3.5,0,,0
20106101,0,119025,웰링턴,Officer_01_04,어림없지! 놈들을 처치하세!,3.5,0,,0
20106102,0,119025,후파,Icon_MonsterCore_KingBugbear,크어어어~!,3.5,0,,0
20106103,0,119025,에밀리아,Noble_03,이거... 별로 안 좋은 느낌인걸요?,3.5,0,,0
20106104,0,119025,후파,Icon_MonsterCore_KingBugbear,후파가 다 죽인다! 적 어디있나!,3.5,0,,0
20106105,0,119025,임프 정찰병,Icon_MonsterCore_Imp,이놈들이야! 후파! 어서 처치해줘!,3.5,0,,0
20106106,0,119025,웰링턴,Officer_01_04,덩치 큰 놈이군! 겁먹지 말게!,3.5,0,,0
20106107,0,119025,후파,Icon_MonsterCore_KingBugbear,후파 배고파! 다 잡아 먹을거다! 후파!,3.5,0,,0
20106108,0,119025,에밀리아,Noble_03,저 떡대의 간식거리가 될 생각은 없는데~,3.5,0,,0
20106109,0,119025,임프 정찰병,Icon_MonsterCore_Imp,낄낄낄~! 각오 하거라~!,3.5,0,,0
20106110,0,119026,세뇌당한 크림슨 바인드,Icon_MonsterCore_CrimsonBind,자꾸 우릴 공격하는 놈들이 있다! 놈을 찾아!,3.5,0,,0
20106111,0,119027,최면걸린 크림슨 바인드,Icon_MonsterCore_CrimsonBind,너! 거기서봐! 야~! 야!,3.5,0,,0
20106112,0,119027,에밀리아,Noble_03,눈치빠른 놈들! 들켰네요. 싸우지 않을 순 없겠어요.,3.5,0,,0
20106113,0,119028,미첼,SmeltingMerchant_01,수개미는 결혼비행 이후에 죽는다고 하더군,3.5,0,,0
20106114,0,119028,미첼,SmeltingMerchant_01,곤충학자들은 결혼비행 전의 표본이 필요하데 ,3.5,0,,0
20106115,0,119028,미첼,SmeltingMerchant_01,처치하고 나서 잊지말고 표본을 모아 오게!,3.5,0,,0
20106116,0,119029,난폭한 수개미,Icon_MonsterCore_NobleAnt,취릿~!치릭~!,3.5,0,,0
20106117,0,119029,미첼,SmeltingMerchant_01,끄응~! 뭔가 화가 잔뜩 난거 같은데...,3.5,0,,0
20106118,0,119029,미첼,SmeltingMerchant_01,"얼릉 처치해야 하네, 안그러면 병정개미 까지 꼬인다구.",3.5,0,,0
20106119,0,119030,장군개미,Icon_MonsterCore_AntSoldier,크르르르르....,3.5,0,,0
20106120,0,119030,병정개미,Icon_MonsterCore_AntSoldier,취리리릭~!!!,3.5,0,,0
20106121,0,119030,미첼,SmeltingMerchant_01,무슨 대화들을 나누는지는 몰라도,3.5,0,,0
20106122,0,119030,미첼,SmeltingMerchant_01,절대로 좋아 보이지 않는군 그래~,3.5,0,,0
20106123,0,119030,미첼,SmeltingMerchant_01,저쪽이 출구인데! 앞길이 막혔군!,3.5,0,,0
20106124,0,119030,미첼,SmeltingMerchant_01,이겨내지 못하면 개미밥 신세야! 힘을 내게!,3.5,0,,0
20106125,0,119031,미첼,SmeltingMerchant_01,수개미는 결혼비행 이후에 죽는다고 하더군,3.5,0,,0
20106126,0,119031,미첼,SmeltingMerchant_01,곤충학자들은 결혼비행 전의 표본이 필요하데 ,3.5,0,,0
20106127,0,119031,미첼,SmeltingMerchant_01,처치하고 나서 잊지말고 표본을 모아 오게!,3.5,0,,0
20106128,0,119032,난폭한 수개미,Icon_MonsterCore_NobleAnt,취릿~!치릭~!,3.5,0,,0
20106129,0,119032,미첼,SmeltingMerchant_01,끄응~! 뭔가 화가 잔뜩 난거 같은데...,3.5,0,,0
20106130,0,119032,미첼,SmeltingMerchant_01,"얼릉 처치해야 하네, 안그러면 병정개미 까지 꼬인다구.",3.5,0,,0
20106131,0,119033,도로시,Resident_05_02,미첼과 함께 공동임무였는데...,3.5,0,,0
20106132,0,119033,도로시,Resident_05_02,이 인간은 또 어디로 사라져버렸어... 휴우...,3.5,0,,0
20106133,0,119034,어둠의 결사,DarkAssociation,물러서라! 이 좀도둑놈들!,3.5,0,,0
20106134,0,119034,도로시,Resident_05_02,이크! 들켰네! 해치우자!,3.5,0,,0
20106135,0,119035,아스군터,Icon_MonsterCore_DarkAssociation_M_High,내게서 도망칠 수는 없다.,3.5,0,,0
20106136,0,119035,도로시,Resident_05_02,뭐야! 대체 어떻게 날 따라잡았지!?,3.5,0,,0
20106137,0,119035,어둠의 결사,DarkAssociation,찾았다! 어? 아스군터님이 먼저 찾으셨군요!,3.5,0,,0
20106138,0,119035,아스군터,Icon_MonsterCore_DarkAssociation_M_High,무능한 놈들! 뭣들하나! 당장 잡아들여!,3.5,0,,0
20106139,0,119036,도로시,Resident_05_02,싸워야해! 방법이 없어!,3.5,0,,0
20106140,0,119036,아스군터,Icon_MonsterCore_DarkAssociation_M_High,생포해라. 목적을 알아내야겠다.,3.5,0,,0
20106141,0,119036,아스군터,Icon_MonsterCore_DarkAssociation_M_High,후후 걱정마라. 100일동안은 죽을 수 없도록 하겠다.,3.5,0,,0
20106142,0,119036,도로시,Resident_05_02,뭐야!! 그 불길한 의도는!,3.5,0,,0
20106143,0,119036,어둠의 결사,DarkAssociation,크크크!,3.5,0,,0
20106144,0,119037,도로시,Resident_05_02,미첼과 함께 공동임무였는데...,3.5,0,,0
20106145,0,119037,도로시,Resident_05_02,이 인간은 또 어디로 사라져버렸어... 휴우...,3.5,0,,0
20106146,0,119038,어둠의 결사,DarkAssociation,물러서라! 이 좀도둑놈들!,3.5,0,,0
20106147,0,119038,도로시,Resident_05_02,이크! 들켰네! 해치우자!,3.5,0,,0
20106148,0,119039,유혹의 서큐버스,Icon_MonsterCore_Succubus,독특한 취향이군... 왜 피를 태우는 거지?,3.5,0,,0
20106149,0,119039,시아나링고,Magician_01_03,물러서지 마세요! 모두 해치워야해요!,3.5,0,,0
20106150,0,119039,유혹의 서큐버스,Icon_MonsterCore_Succubus,아쉽네~ 우리와 적이 되는 걸 택하다니? 후후.,3.5,0,,0
20106151,0,119040,시아나링고,Magician_01_03,드디어 나타났구나...,3.5,0,,0
20106152,0,119040,게렌시아,Icon_MonsterCore_BloodyQueen,내 구역에서 내 아이들을 해치다니?,3.5,0,,0
20106153,0,119040,시아나링고,Magician_01_03,저 악마의 피가 필요해요!,3.5,0,,0
20106154,0,119040,게렌시아,Icon_MonsterCore_BloodyQueen,"악마의 피를 노리다니, 탐욕의 끝은 어디인 거니?",3.5,0,,0
20106155,0,119040,시아나링고,Magician_01_03,악마에게 이런 훈계를 들을 줄은 몰랐네요.,3.5,0,,0
20106156,0,119041,유혹의 서큐버스,Icon_MonsterCore_Succubus,독특한 취향이군... 왜 피를 태우는 거지?,3.5,0,,0
20106157,0,119041,시아나링고,Magician_01_03,물러서지 마세요! 모두 해치워야해요!,3.5,0,,0
20106158,0,119041,유혹의 서큐버스,Icon_MonsterCore_Succubus,아쉽네~ 우리와 적이 되는 걸 택하다니? 후후.,3.5,0,,0
20106159,0,119042,테스,Resident_05_03,우아아아~!! 무섭다!!,3.5,0,,0
20106160,0,119042,광산 감시자,Icon_MonsterCore_NightmareEye,쉬이이이이~~~~,3.5,0,,0
20106161,0,119042,테스,Resident_05_03,다... 달려요!!!,3.5,0,,0
20106162,0,119042,중독된 스콜피온,Icon_MonsterCore_TepraScorpion,캬아아아아~!!!,3.5,0,,0
20106163,0,119043,테스,Resident_05_03,우아아아~!! 무섭다!!,3.5,0,,0
20106164,0,119043,광산 감시자,Icon_MonsterCore_NightmareEye,쉬이이이이~~~~,3.5,0,,0
