Id,Name,Desc,RequiredId,GroupType,Param1,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,Reward
50215,Visible Friendship (Tier 15),"Acquire  297,960  Friendship Point(s).",50214,Social,15,Count_FriendshipPoint,,Immediately,502,"297,960","1,990",Soul Crystal Box (1)
50216,Visible Friendship (Tier 16),"Acquire  333,320  Friendship Point(s).",50215,Social,16,Count_FriendshipPoint,,Immediately,502,"333,320","2,330","18,500 Adena"
50217,Visible Friendship (Tier 17),"Acquire  368,680  Friendship Point(s).",50216,Social,17,Count_FriendshipPoint,,Immediately,502,"368,680","2,800","22,000 Adena"
50218,Visible Friendship (Tier 18),"Acquire  404,040  Friendship Point(s).",50217,Social,18,Count_FriendshipPoint,,Immediately,502,"404,040","3,410",Soul Crystal Box (1)
50219,Visible Friendship (Tier 19),"Acquire  439,400  Friendship Point(s).",50218,Social,19,Count_FriendshipPoint,,Immediately,502,"439,400","4,330","33,500 Adena"
50220,Visible Friendship (Tier 20),"Acquire  474,500  Friendship Point(s).",50219,Social,20,Count_FriendshipPoint,,Immediately,502,"474,500","5,410",Soul Crystal Box (1)
50301,Doesn’t Feel Wasted on My Friend (Tier 1),Gift Friendship Points to friends  20  or more times.,,Social,1,Count_SendFriendlyPoint,,Immediately,503,20,30,HP Potion (10)
50302,Doesn’t Feel Wasted on My Friend (Tier 2),Gift Friendship Points to friends  50  or more times.,50301,Social,2,Count_SendFriendlyPoint,,Immediately,503,50,30,"1,000 Adena"
50303,Doesn’t Feel Wasted on My Friend (Tier 3),Gift Friendship Points to friends  110  or more times.,50302,Social,3,Count_SendFriendlyPoint,,Immediately,503,110,40,HP Potion (20)
50304,Doesn’t Feel Wasted on My Friend (Tier 4),Gift Friendship Points to friends  270  or more times.,50303,Social,4,Count_SendFriendlyPoint,,Immediately,503,270,60,"1,500 Adena"
50305,Doesn’t Feel Wasted on My Friend (Tier 5),Gift Friendship Points to friends  650  or more times.,50304,Social,5,Count_SendFriendlyPoint,,Immediately,503,650,110,"1,500 Adena"
50306,Doesn’t Feel Wasted on My Friend (Tier 6),"Gift Friendship Points to friends  1,560  or more times.",50305,Social,6,Count_SendFriendlyPoint,,Immediately,503,"1,560",210,"2,500 Adena"
50307,Doesn’t Feel Wasted on My Friend (Tier 7),"Gift Friendship Points to friends  3,700  or more times.",50306,Social,7,Count_SendFriendlyPoint,,Immediately,503,"3,700",310,HP Potion (30)
50308,Doesn’t Feel Wasted on My Friend (Tier 8),"Gift Friendship Points to friends  8,730  or more times.",50307,Social,8,Count_SendFriendlyPoint,,Immediately,503,"8,730",450,"4,000 Adena"
50309,Doesn’t Feel Wasted on My Friend (Tier 9),"Gift Friendship Points to friends  15,840  or more times.",50308,Social,9,Count_SendFriendlyPoint,,Immediately,503,"15,840",700,"6,000 Adena"
50310,Doesn’t Feel Wasted on My Friend (Tier 10),"Gift Friendship Points to friends  23,770  or more times.",50309,Social,10,Count_SendFriendlyPoint,,Immediately,503,"23,770",870,"7,500 Adena"
50311,Doesn’t Feel Wasted on My Friend (Tier 11),"Gift Friendship Points to friends  32,510  or more times.",50310,Social,11,Count_SendFriendlyPoint,,Immediately,503,"32,510","1,210",HP Potion (30)
50312,Doesn’t Feel Wasted on My Friend (Tier 12),"Gift Friendship Points to friends  42,070  or more times.",50311,Social,12,Count_SendFriendlyPoint,,Immediately,503,"42,070","1,450","11,500 Adena"
50313,Doesn’t Feel Wasted on My Friend (Tier 13),"Gift Friendship Points to friends  52,440  or more times.",50312,Social,13,Count_SendFriendlyPoint,,Immediately,503,"52,440","1,620","13,000 Adena"
50314,Doesn’t Feel Wasted on My Friend (Tier 14),"Gift Friendship Points to friends  57,570  or more times.",50313,Social,14,Count_SendFriendlyPoint,,Immediately,503,"57,570","1,910","15,000 Adena"
50315,Doesn’t Feel Wasted on My Friend (Tier 15),"Gift Friendship Points to friends  68,760  or more times.",50314,Social,15,Count_SendFriendlyPoint,,Immediately,503,"68,760","2,430",HP Potion (50)
50316,Doesn’t Feel Wasted on My Friend (Tier 16),"Gift Friendship Points to friends  76,920  or more times.",50315,Social,16,Count_SendFriendlyPoint,,Immediately,503,"76,920","2,850","22,000 Adena"
50317,Doesn’t Feel Wasted on My Friend (Tier 17),"Gift Friendship Points to friends  85,080  or more times.",50316,Social,17,Count_SendFriendlyPoint,,Immediately,503,"85,080","3,420","26,500 Adena"
50318,Doesn’t Feel Wasted on My Friend (Tier 18),"Gift Friendship Points to friends  93,240  or more times.",50317,Social,18,Count_SendFriendlyPoint,,Immediately,503,"93,240","4,160","32,000 Adena"
50319,Doesn’t Feel Wasted on My Friend (Tier 19),"Gift Friendship Points to friends  101,400  or more times.",50318,Social,19,Count_SendFriendlyPoint,,Immediately,503,"101,400","5,290","40,500 Adena"
50320,Doesn’t Feel Wasted on My Friend (Tier 20),"Gift Friendship Points to friends  109,500  or more times.",50319,Social,20,Count_SendFriendlyPoint,,Immediately,503,"109,500","6,610",HP Potion (50)
50401,Touching Friendship (Tier 1),Receive Friendship Points from friends  20  or more times.,,Social,1,Count_GetFriendlyPoint,,Immediately,504,20,30,"1,000 Adena"
50402,Touching Friendship (Tier 2),Receive Friendship Points from friends  40  or more times.,50401,Social,2,Count_GetFriendlyPoint,,Immediately,504,40,30,Exclusive Equipment Box (1)
50403,Touching Friendship (Tier 3),Receive Friendship Points from friends  90  or more times.,50402,Social,3,Count_GetFriendlyPoint,,Immediately,504,90,40,"1,000 Adena"
50404,Touching Friendship (Tier 4),Receive Friendship Points from friends  220  or more times.,50403,Social,4,Count_GetFriendlyPoint,,Immediately,504,220,60,Exclusive Equipment Box (1)
50405,Touching Friendship (Tier 5),Receive Friendship Points from friends  540  or more times.,50404,Social,5,Count_GetFriendlyPoint,,Immediately,504,540,100,"1,500 Adena"
50406,Touching Friendship (Tier 6),"Receive Friendship Points from friends  1,300  or more times.",50405,Social,6,Count_GetFriendlyPoint,,Immediately,504,"1,300",200,"2,500 Adena"
50407,Touching Friendship (Tier 7),"Receive Friendship Points from friends  3,080  or more times.",50406,Social,7,Count_GetFriendlyPoint,,Immediately,504,"3,080",300,High-grade Equipment Box (1)
50408,Touching Friendship (Tier 8),"Receive Friendship Points from friends  7,280  or more times.",50407,Social,8,Count_GetFriendlyPoint,,Immediately,504,"7,280",430,"4,000 Adena"
50409,Touching Friendship (Tier 9),"Receive Friendship Points from friends  14,790  or more times.",50408,Social,9,Count_GetFriendlyPoint,,Immediately,504,"14,790",670,"6,000 Adena"
50410,Touching Friendship (Tier 10),"Receive Friendship Points from friends  22,190  or more times.",50409,Social,10,Count_GetFriendlyPoint,,Immediately,504,"22,190",830,"7,000 Adena"
50411,Touching Friendship (Tier 11),"Receive Friendship Points from friends  30,350  or more times.",50410,Social,11,Count_GetFriendlyPoint,,Immediately,504,"30,350","1,150",High-grade Equipment Box (1)
50412,Touching Friendship (Tier 12),"Receive Friendship Points from friends  39,270  or more times.",50411,Social,12,Count_GetFriendlyPoint,,Immediately,504,"39,270","1,380","11,000 Adena"
50413,Touching Friendship (Tier 13),"Receive Friendship Points from friends  48,950  or more times.",50412,Social,13,Count_GetFriendlyPoint,,Immediately,504,"48,950","1,540","12,500 Adena"
50414,Touching Friendship (Tier 14),"Receive Friendship Points from friends  53,740  or more times.",50413,Social,14,Count_GetFriendlyPoint,,Immediately,504,"53,740","1,820","14,500 Adena"
50415,Touching Friendship (Tier 15),"Receive Friendship Points from friends  64,180  or more times.",50414,Social,15,Count_GetFriendlyPoint,,Immediately,504,"64,180","2,310","18,000 Adena"
50416,Touching Friendship (Tier 16),"Receive Friendship Points from friends  71,800  or more times.",50415,Social,16,Count_GetFriendlyPoint,,Immediately,504,"71,800","2,700","21,000 Adena"
50417,Touching Friendship (Tier 17),"Receive Friendship Points from friends  79,410  or more times.",50416,Social,17,Count_GetFriendlyPoint,,Immediately,504,"79,410","3,250",Grade R Equipment Box (1)
50418,Touching Friendship (Tier 18),"Receive Friendship Points from friends  87,030  or more times.",50417,Social,18,Count_GetFriendlyPoint,,Immediately,504,"87,030","3,950","30,500 Adena"
50419,Touching Friendship (Tier 19),"Receive Friendship Points from friends  94,640  or more times.",50418,Social,19,Count_GetFriendlyPoint,,Immediately,504,"94,640","5,030","38,500 Adena"
50420,Touching Friendship (Tier 20),"Receive Friendship Points from friends  102,200  or more times.",50419,Social,20,Count_GetFriendlyPoint,,Immediately,504,"102,200","6,280","48,000 Adena"
50601,Blood Brother (Tier 1),Greet your clan members  10  times.,,Social,1,Count_GreetingColleague,,Immediately,506,10,40,"1,000 Adena"
50602,Blood Brother (Tier 2),Greet your clan members  20  times.,50601,Social,2,Count_GreetingColleague,,Immediately,506,20,80,"1,500 Adena"
50603,Blood Brother (Tier 3),Greet your clan members  40  times.,50602,Social,3,Count_GreetingColleague,,Immediately,506,40,140,"2,000 Adena"
50604,Blood Brother (Tier 4),Greet your clan members  90  times.,50603,Social,4,Count_GreetingColleague,,Immediately,506,90,250,Rune Fragment (5)
50605,Blood Brother (Tier 5),Greet your clan members  220  times.,50604,Social,5,Count_GreetingColleague,,Immediately,506,220,350,"3,500 Adena"
50606,Blood Brother (Tier 6),Greet your clan members  520  times.,50605,Social,6,Count_GreetingColleague,,Immediately,506,520,460,"4,500 Adena"
50607,Blood Brother (Tier 7),"Greet your clan members  1,240  times.",50606,Social,7,Count_GreetingColleague,,Immediately,506,"1,240",570,"5,000 Adena"
50608,Blood Brother (Tier 8),"Greet your clan members  2,910  times.",50607,Social,8,Count_GreetingColleague,,Immediately,506,"2,910",730,Rune Fragment (10)
50609,Blood Brother (Tier 9),"Greet your clan members  5,280  times.",50608,Social,9,Count_GreetingColleague,,Immediately,506,"5,280","1,010","8,500 Adena"
50610,Blood Brother (Tier 10),"Greet your clan members  7,930  times.",50609,Social,10,Count_GreetingColleague,,Immediately,506,"7,930","1,270","10,500 Adena"
50611,Blood Brother (Tier 11),"Greet your clan members  10,840  times.",50610,Social,11,Count_GreetingColleague,,Immediately,506,"10,840","1,920","15,000 Adena"
50612,Blood Brother (Tier 12),"Greet your clan members  14,030  times.",50611,Social,12,Count_GreetingColleague,,Immediately,506,"14,030","2,460","19,500 Adena"
50613,Blood Brother (Tier 13),"Greet your clan members  17,480  times.",50612,Social,13,Count_GreetingColleague,,Immediately,506,"17,480","3,000",Rune Fragment (10)
50614,Blood Brother (Tier 14),"Greet your clan members  19,190  times.",50613,Social,14,Count_GreetingColleague,,Immediately,506,"19,190","3,540","27,500 Adena"
50615,Blood Brother (Tier 15),"Greet your clan members  22,920  times.",50614,Social,15,Count_GreetingColleague,,Immediately,506,"22,920","4,080",Rune Fragment (20)
50616,Blood Brother (Tier 16),"Greet your clan members  25,640  times.",50615,Social,16,Count_GreetingColleague,,Immediately,506,"25,640","4,620","35,500 Adena"
50617,Blood Brother (Tier 17),"Greet your clan members  28,360  times.",50616,Social,17,Count_GreetingColleague,,Immediately,506,"28,360","5,160",Rune Fragment (30)
50618,Blood Brother (Tier 18),"Greet your clan members  31,080  times.",50617,Social,18,Count_GreetingColleague,,Immediately,506,"31,080","5,160","39,500 Adena"
50619,Blood Brother (Tier 19),"Greet your clan members  33,800  times.",50618,Social,19,Count_GreetingColleague,,Immediately,506,"33,800","6,240",Rune Fragment (50)
50620,Blood Brother (Tier 20),"Greet your clan members  36,500  times.",50619,Social,20,Count_GreetingColleague,,Immediately,506,"36,500","7,320","55,500 Adena"
50701,What’s Mine is Ours (Tier 1),Donate to clan  10  time(s).,,Social,1,Count_Donation,,Immediately,507,10,30,"1,000 Adena"
50702,What’s Mine is Ours (Tier 2),Donate to clan  40  time(s).,50701,Social,2,Count_Donation,,Immediately,507,40,30,Herb Box (3)
50703,What’s Mine is Ours (Tier 3),Donate to clan  240  time(s).,50702,Social,3,Count_Donation,,Immediately,507,240,30,"1,000 Adena"
50704,What’s Mine is Ours (Tier 4),Donate to clan  660  time(s).,50703,Social,4,Count_Donation,,Immediately,507,660,40,"1,000 Adena"
50705,What’s Mine is Ours (Tier 5),"Donate to clan  1,800  time(s).",50704,Social,5,Count_Donation,,Immediately,507,"1,800",40,"1,000 Adena"
50706,What’s Mine is Ours (Tier 6),"Donate to clan  4,880  time(s).",50705,Social,6,Count_Donation,,Immediately,507,"4,880",60,"1,000 Adena"
50707,What’s Mine is Ours (Tier 7),"Donate to clan  13,130  time(s).",50706,Social,7,Count_Donation,,Immediately,507,"13,130",80,Herb Bundle (1)
50708,What’s Mine is Ours (Tier 8),"Donate to clan  20,590  time(s).",50707,Social,8,Count_Donation,,Immediately,507,"20,590",110,"1,500 Adena"
50709,What’s Mine is Ours (Tier 9),"Donate to clan  28,920  time(s).",50708,Social,9,Count_Donation,,Immediately,507,"28,920",170,"2,000 Adena"
50710,What’s Mine is Ours (Tier 10),"Donate to clan  38,120  time(s).",50709,Social,10,Count_Donation,,Immediately,507,"38,120",260,Herb Bundle (1)
50711,What’s Mine is Ours (Tier 11),"Donate to clan  48,180  time(s).",50710,Social,11,Count_Donation,,Immediately,507,"48,180",400,"4,000 Adena"
50712,What’s Mine is Ours (Tier 12),"Donate to clan  59,120  time(s).",50711,Social,12,Count_Donation,,Immediately,507,"59,120",590,Herb Bundle (1)
50713,What’s Mine is Ours (Tier 13),"Donate to clan  70,920  time(s).",50712,Social,13,Count_Donation,,Immediately,507,"70,920",860,"7,000 Adena"
50714,What’s Mine is Ours (Tier 14),"Donate to clan  75,630  time(s).",50713,Social,14,Count_Donation,,Immediately,507,"75,630","1,220","10,000 Adena"
50715,What’s Mine is Ours (Tier 15),"Donate to clan  88,310  time(s).",50714,Social,15,Count_Donation,,Immediately,507,"88,310","1,700","13,500 Adena"
50716,What’s Mine is Ours (Tier 16),"Donate to clan  97,000  time(s).",50715,Social,16,Count_Donation,,Immediately,507,"97,000","2,310",Herb Bundle (2)
50717,What’s Mine is Ours (Tier 17),"Donate to clan  105,690  time(s).",50716,Social,17,Count_Donation,,Immediately,507,"105,690","3,060",Herb Bundle (2)
50718,What’s Mine is Ours (Tier 18),"Donate to clan  114,390  time(s).",50717,Social,18,Count_Donation,,Immediately,507,"114,390","3,880","30,000 Adena"
50719,What’s Mine is Ours (Tier 19),"Donate to clan  123,080  time(s).",50718,Social,19,Count_Donation,,Immediately,507,"123,080","4,720",Herb Bundle (2)
50720,What’s Mine is Ours (Tier 20),"Donate to clan  131,660  time(s).",50719,Social,20,Count_Donation,,Immediately,507,"131,660","6,530","50,000 Adena"
50801,Rich Clan is My Pride (Tier 1),"Donate  5,000  or more Adena to clan.",,Social,1,Count_DonationAdena,,Immediately,508,"5,000",30,"1,000 Adena"
50802,Rich Clan is My Pride (Tier 2),"Donate  25,000  or more Adena to clan.",50801,Social,2,Count_DonationAdena,,Immediately,508,"25,000",30,Proof of Blood (20)
50803,Rich Clan is My Pride (Tier 3),"Donate  100,000  or more Adena to clan.",50802,Social,3,Count_DonationAdena,,Immediately,508,"100,000",40,"1,000 Adena"
50804,Rich Clan is My Pride (Tier 4),"Donate  750,000  or more Adena to clan.",50803,Social,4,Count_DonationAdena,,Immediately,508,"750,000",40,"1,000 Adena"
50805,Rich Clan is My Pride (Tier 5),"Donate  1,500,000  or more Adena to clan.",50804,Social,5,Count_DonationAdena,,Immediately,508,"1,500,000",60,Proof of Blood (20)
50806,Rich Clan is My Pride (Tier 6),"Donate  3,000,000  or more Adena to clan.",50805,Social,6,Count_DonationAdena,,Immediately,508,"3,000,000",80,"1,500 Adena"
50807,Rich Clan is My Pride (Tier 7),"Donate  6,000,000  or more Adena to clan.",50806,Social,7,Count_DonationAdena,,Immediately,508,"6,000,000",110,"1,500 Adena"
50808,Rich Clan is My Pride (Tier 8),"Donate  12,000,000  or more Adena to clan.",50807,Social,8,Count_DonationAdena,,Immediately,508,"12,000,000",160,Proof of Blood (30)
50809,Rich Clan is My Pride (Tier 9),"Donate  24,000,000  or more Adena to clan.",50808,Social,9,Count_DonationAdena,,Immediately,508,"24,000,000",230,"2,500 Adena"
50810,Rich Clan is My Pride (Tier 10),"Donate  48,000,000  or more Adena to clan.",50809,Social,10,Count_DonationAdena,,Immediately,508,"48,000,000",330,Proof of Blood (30)
50811,Rich Clan is My Pride (Tier 11),"Donate  96,000,000  or more Adena to clan.",50810,Social,11,Count_DonationAdena,,Immediately,508,"96,000,000",460,"4,000 Adena"
50812,Rich Clan is My Pride (Tier 12),"Donate  122,905,000  or more Adena to clan.",50811,Social,12,Count_DonationAdena,,Immediately,508,"122,905,000",620,Proof of Blood (100)
50813,Rich Clan is My Pride (Tier 13),"Donate  147,450,000  or more Adena to clan.",50812,Social,13,Count_DonationAdena,,Immediately,508,"147,450,000",830,Proof of Blood (100)
50814,Rich Clan is My Pride (Tier 14),"Donate  157,247,500  or more Adena to clan.",50813,Social,14,Count_DonationAdena,,Immediately,508,"157,247,500","1,090","9,000 Adena"
50815,Rich Clan is My Pride (Tier 15),"Donate  183,600,000  or more Adena to clan.",50814,Social,15,Count_DonationAdena,,Immediately,508,"183,600,000","1,380","11,000 Adena"
50816,Rich Clan is My Pride (Tier 16),"Donate  201,675,000  or more Adena to clan.",50815,Social,16,Count_DonationAdena,,Immediately,508,"201,675,000","1,700","13,500 Adena"
50817,Rich Clan is My Pride (Tier 17),"Donate  219,750,000  or more Adena to clan.",50816,Social,17,Count_DonationAdena,,Immediately,508,"219,750,000","2,040",Proof of Blood (100)
50818,Rich Clan is My Pride (Tier 18),"Donate  237,825,000  or more Adena to clan.",50817,Social,18,Count_DonationAdena,,Immediately,508,"237,825,000","3,360",Proof of Blood (100)
50819,Rich Clan is My Pride (Tier 19),"Donate  255,900,000  or more Adena to clan.",50818,Social,19,Count_DonationAdena,,Immediately,508,"255,900,000","4,470","34,500 Adena"
50820,Rich Clan is My Pride (Tier 20),"Donate  273,750,000  or more Adena to clan.",50819,Social,20,Count_DonationAdena,,Immediately,508,"273,750,000","6,700",Proof of Blood (150)
50901,The Same Blood Flows (Tier 1),Donate  40  Proof(s) of Blood to the clan.,,Social,1,Count_DonationCrystal,,Immediately,509,40,30,"1,000 Adena"
50902,The Same Blood Flows (Tier 2),Donate  120  Proof(s) of Blood to the clan.,50901,Social,2,Count_DonationCrystal,,Immediately,509,120,90,Small Diamond Box (1)
50903,The Same Blood Flows (Tier 3),Donate  320  Proof(s) of Blood to the clan.,50902,Social,3,Count_DonationCrystal,,Immediately,509,320,150,"2,000 Adena"
50904,The Same Blood Flows (Tier 4),Donate  920  Proof(s) of Blood to the clan.,50903,Social,4,Count_DonationCrystal,,Immediately,509,920,210,Small Diamond Box (1)
50905,The Same Blood Flows (Tier 5),"Donate  2,520  Proof(s) of Blood to the clan.",50904,Social,5,Count_DonationCrystal,,Immediately,509,"2,520",270,"3,000 Adena"
50906,The Same Blood Flows (Tier 6),"Donate  13,760  Proof(s) of Blood to the clan.",50905,Social,6,Count_DonationCrystal,,Immediately,509,"13,760",350,"3,500 Adena"
