Id,NameKey,DescKey,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup,SelectedRate
50302209,91000000035,0,AddDecreaseDamage,1,1,1,50302201,1
50302210,91000000056,0,CCResistRate,47,47,1,50302201,2
50302211,91000000043,0,HPStealRate,7,7,1,50302201,1
50302212,91000000039,0,ExpGainRate,30,30,1,50302201,2
50302213,91000000060,0,AdenaGainRate,30,30,1,50302201,2
50302214,0,0,MPCostMul,1,1,1,50302201,0
50302215,0,0,MPCostMul,1,1,1,50302201,0
50302216,0,0,MPCostMul,1,1,1,50302201,0
50302217,0,0,MPCostMul,1,1,1,50302201,0
50302218,0,0,MPCostMul,1,1,1,50302201,0
50302219,0,0,MPCostMul,1,1,1,50302201,0
50302220,0,0,MPCostMul,1,1,1,50302201,0
50302301,91000000017,0,DefensePowerPhy,116,116,1,50302301,2
50302302,91000000018,0,DefensePowerMag,116,116,1,50302301,2
50302303,91000000045,0,MaxHP,39,39,1,50302301,2
50302304,91000000047,0,MaxMP,31,31,1,50302301,2
50302305,91000000042,0,HPRecovery,62,62,1,50302301,2
50302306,91000000051,0,MPRecovery,49,49,1,50302301,2
50302307,91000000081,0,Penetration,28,28,1,50302301,2
50302308,91000000021,0,DodgeValue,80,80,1,50302301,2
50302309,91000000035,0,AddDecreaseDamage,1,1,1,50302301,1
50302310,91000000056,0,CCResistRate,93,93,1,50302301,2
50302311,91000000043,0,HPStealRate,11,11,1,50302301,1
50302312,91000000039,0,ExpGainRate,55,55,1,50302301,2
50302313,91000000060,0,AdenaGainRate,55,55,1,50302301,2
50302314,0,0,MPCostMul,1,1,1,50302301,0
50302315,0,0,MPCostMul,1,1,1,50302301,0
50302316,0,0,MPCostMul,1,1,1,50302301,0
50302317,0,0,MPCostMul,1,1,1,50302301,0
50302318,0,0,MPCostMul,1,1,1,50302301,0
50302319,0,0,MPCostMul,1,1,1,50302301,0
50302320,0,0,MPCostMul,1,1,1,50302301,0
50302401,91000000017,0,DefensePowerPhy,376,376,1,50302401,2
50302402,91000000018,0,DefensePowerMag,376,376,1,50302401,2
50302403,91000000045,0,MaxHP,126,126,1,50302401,2
50302404,91000000047,0,MaxMP,101,101,1,50302401,2
50302405,91000000042,0,HPRecovery,224,224,1,50302401,2
50302406,91000000051,0,MPRecovery,179,179,1,50302401,2
50302407,91000000081,0,Penetration,98,98,1,50302401,2
50302408,91000000021,0,DodgeValue,256,256,1,50302401,2
50302409,91000000035,0,AddDecreaseDamage,3,3,1,50302401,1
50302410,91000000056,0,CCResistRate,186,186,1,50302401,2
50302411,91000000043,0,HPStealRate,19,19,1,50302401,1
50302412,91000000039,0,ExpGainRate,105,105,1,50302401,2
50302413,91000000060,0,AdenaGainRate,105,105,1,50302401,2
50302414,0,0,MPCostMul,1,1,1,50302401,0
50302415,0,0,MPCostMul,1,1,1,50302401,0
50302416,0,0,MPCostMul,1,1,1,50302401,0
50302417,0,0,MPCostMul,1,1,1,50302401,0
50302418,0,0,MPCostMul,1,1,1,50302401,0
50302419,0,0,MPCostMul,1,1,1,50302401,0
50302420,0,0,MPCostMul,1,1,1,50302401,0
50302501,91000000017,0,DefensePowerPhy,1016,1016,1,50302501,2
50302502,91000000018,0,DefensePowerMag,1016,1016,1,50302501,2
50302503,91000000045,0,MaxHP,341,341,1,50302501,2
50302504,91000000047,0,MaxMP,273,273,1,50302501,2
50302505,91000000042,0,HPRecovery,623,623,1,50302501,2
50302506,91000000051,0,MPRecovery,498,498,1,50302501,2
50302507,91000000081,0,Penetration,270,270,1,50302501,2
50302508,91000000021,0,DodgeValue,692,692,1,50302501,2
50302509,91000000035,0,AddDecreaseDamage,9,9,1,50302501,1
50302510,91000000056,0,CCResistRate,324,324,1,50302501,2
50302511,91000000043,0,HPStealRate,31,31,1,50302501,1
50302512,91000000039,0,ExpGainRate,181,181,1,50302501,2
50302513,91000000060,0,AdenaGainRate,181,181,1,50302501,2
50302514,0,0,MPCostMul,1,1,1,50302501,0
50302515,0,0,MPCostMul,1,1,1,50302501,0
50302516,0,0,MPCostMul,1,1,1,50302501,0
50302517,0,0,MPCostMul,1,1,1,50302501,0
50302518,0,0,MPCostMul,1,1,1,50302501,0
50302519,0,0,MPCostMul,1,1,1,50302501,0
50302520,0,0,MPCostMul,1,1,1,50302501,0
50302601,731000002515,0,DefensePowerPhy,1929,1929,1,50302601,2
50302602,731000001479,0,DefensePowerMag,1929,1929,1,50302601,2
50302603,731000000662,0,MaxHP,648,648,1,50302601,2
50302604,731000000663,0,MaxMP,518,518,1,50302601,2
50302605,731000000654,0,HPRecovery,1193,1193,1,50302601,2
50302606,731000000668,0,MPRecovery,954,954,1,50302601,2
50302607,91000000081,0,Penetration,516,516,1,50302601,2
50302608,731000000148,0,DodgeValue,1314,1314,1,50302601,2
50302609,731000001440,0,AddDecreaseDamage,17,17,1,50302601,1
50302610,292000040065,0,CCResistRate,360,360,1,50302601,2
50302611,731000000655,0,HPStealRate,35,35,1,50302601,1
50302612,292000040061,0,ExpGainRate,200,200,1,50302601,2
50302613,292000040062,0,AdenaGainRate,200,200,1,50302601,2
50302614,0,0,MPCostMul,1,1,1,50302601,
50302615,0,0,MPCostMul,1,1,1,50302601,
50302616,0,0,MPCostMul,1,1,1,50302601,
50302617,0,0,MPCostMul,1,1,1,50302601,
50302618,0,0,MPCostMul,1,1,1,50302601,
50302619,0,0,MPCostMul,1,1,1,50302601,
50302620,0,0,MPCostMul,1,1,1,50302601,
50303201,91000000017,0,DefensePowerPhy,44,44,1,50303201,2
50303202,91000000018,0,DefensePowerMag,44,44,1,50303201,2
50303203,91000000045,0,MaxHP,15,15,1,50303201,2
50303204,91000000047,0,MaxMP,15,15,1,50303201,2
50303205,91000000042,0,HPRecovery,17,17,1,50303201,2
50303206,91000000051,0,MPRecovery,17,17,1,50303201,2
50303207,91000000081,0,Penetration,10,10,1,50303201,2
50303208,91000000021,0,DodgeValue,34,34,1,50303201,2
50303209,91000000035,0,AddDecreaseDamage,1,1,1,50303201,1
50303210,91000000056,0,CCResistRate,53,53,1,50303201,2
50303211,91000000043,0,HPStealRate,7,7,1,50303201,1
50303212,91000000039,0,ExpGainRate,30,30,1,50303201,2
50303213,91000000060,0,AdenaGainRate,30,30,1,50303201,2
50303214,0,0,MPCostMul,1,1,1,50303201,0
50303215,0,0,MPCostMul,1,1,1,50303201,0
50303216,0,0,MPCostMul,1,1,1,50303201,0
50303217,0,0,MPCostMul,1,1,1,50303201,0
50303218,0,0,MPCostMul,1,1,1,50303201,0
50303219,0,0,MPCostMul,1,1,1,50303201,0
50303220,0,0,MPCostMul,1,1,1,50303201,0
50303301,91000000017,0,DefensePowerPhy,116,116,1,50303301,2
50303302,91000000018,0,DefensePowerMag,116,116,1,50303301,2
50303303,91000000045,0,MaxHP,39,39,1,50303301,2
50303304,91000000047,0,MaxMP,39,39,1,50303301,2
50303305,91000000042,0,HPRecovery,62,62,1,50303301,2
50303306,91000000051,0,MPRecovery,62,62,1,50303301,2
50303307,91000000081,0,Penetration,35,35,1,50303301,2
50303308,91000000021,0,DodgeValue,88,88,1,50303301,2
50303309,91000000035,0,AddDecreaseDamage,1,1,1,50303301,1
50303310,91000000056,0,CCResistRate,104,104,1,50303301,2
50303311,91000000043,0,HPStealRate,12,12,1,50303301,1
50303312,91000000039,0,ExpGainRate,55,55,1,50303301,2
50303313,91000000060,0,AdenaGainRate,55,55,1,50303301,2
50303314,0,0,MPCostMul,1,1,1,50303301,0
50303315,0,0,MPCostMul,1,1,1,50303301,0
50303316,0,0,MPCostMul,1,1,1,50303301,0
50303317,0,0,MPCostMul,1,1,1,50303301,0
50303318,0,0,MPCostMul,1,1,1,50303301,0
50303319,0,0,MPCostMul,1,1,1,50303301,0
50303320,0,0,MPCostMul,1,1,1,50303301,0
50303401,91000000017,0,DefensePowerPhy,376,376,1,50303401,2
50303402,91000000018,0,DefensePowerMag,376,376,1,50303401,2
50303403,91000000045,0,MaxHP,126,126,1,50303401,2
50303404,91000000047,0,MaxMP,126,126,1,50303401,2
50303405,91000000042,0,HPRecovery,224,224,1,50303401,2
50303406,91000000051,0,MPRecovery,224,224,1,50303401,2
50303407,91000000081,0,Penetration,122,122,1,50303401,2
50303408,91000000021,0,DodgeValue,285,285,1,50303401,2
50303409,91000000035,0,AddDecreaseDamage,4,4,1,50303401,1
50303410,91000000056,0,CCResistRate,206,206,1,50303401,2
50303411,91000000043,0,HPStealRate,21,21,1,50303401,1
50303412,91000000039,0,ExpGainRate,105,105,1,50303401,2
50303413,91000000060,0,AdenaGainRate,105,105,1,50303401,2
50303414,0,0,MPCostMul,1,1,1,50303401,0
50303415,0,0,MPCostMul,1,1,1,50303401,0
50303416,0,0,MPCostMul,1,1,1,50303401,0
50303417,0,0,MPCostMul,1,1,1,50303401,0
50303418,0,0,MPCostMul,1,1,1,50303401,0
50303419,0,0,MPCostMul,1,1,1,50303401,0
50303420,0,0,MPCostMul,1,1,1,50303401,0
50303501,91000000017,0,DefensePowerPhy,1016,1016,1,50303501,2
50303502,91000000018,0,DefensePowerMag,1016,1016,1,50303501,2
50303503,91000000045,0,MaxHP,341,341,1,50303501,2
50303504,91000000047,0,MaxMP,341,341,1,50303501,2
50303505,91000000042,0,HPRecovery,623,623,1,50303501,2
50303506,91000000051,0,MPRecovery,623,623,1,50303501,2
50303507,91000000081,0,Penetration,338,338,1,50303501,2
50303508,91000000021,0,DodgeValue,769,769,1,50303501,2
50303509,91000000035,0,AddDecreaseDamage,10,10,1,50303501,1
50303510,91000000056,0,CCResistRate,360,360,1,50303501,2
50303511,91000000043,0,HPStealRate,35,35,1,50303501,1
50303512,91000000039,0,ExpGainRate,181,181,1,50303501,2
50303513,91000000060,0,AdenaGainRate,181,181,1,50303501,2
50303514,0,0,MPCostMul,1,1,1,50303501,0
50303515,0,0,MPCostMul,1,1,1,50303501,0
50303516,0,0,MPCostMul,1,1,1,50303501,0
50303517,0,0,MPCostMul,1,1,1,50303501,0
50303518,0,0,MPCostMul,1,1,1,50303501,0
50303519,0,0,MPCostMul,1,1,1,50303501,0
50303520,0,0,MPCostMul,1,1,1,50303501,0
50303601,731000002515,0,DefensePowerPhy,1929,1929,1,50303601,2
50303602,731000001479,0,DefensePowerMag,1929,1929,1,50303601,2
50303603,731000000662,0,MaxHP,648,648,1,50303601,2
50303604,731000000663,0,MaxMP,648,648,1,50303601,2
50303605,731000000654,0,HPRecovery,1193,1193,1,50303601,2
50303606,731000000668,0,MPRecovery,1193,1193,1,50303601,2
50303607,91000000081,0,Penetration,646,646,1,50303601,2
50303608,731000000148,0,DodgeValue,1460,1460,1,50303601,2
50303609,731000001440,0,AddDecreaseDamage,19,19,1,50303601,1
50303610,292000040065,0,CCResistRate,400,400,1,50303601,2
50303611,731000000655,0,HPStealRate,39,39,1,50303601,1
50303612,292000040061,0,ExpGainRate,200,200,1,50303601,2
50303613,292000040062,0,AdenaGainRate,200,200,1,50303601,2
50303614,0,0,MPCostMul,1,1,1,50303601,
50303615,0,0,MPCostMul,1,1,1,50303601,
50303616,0,0,MPCostMul,1,1,1,50303601,
50303617,0,0,MPCostMul,1,1,1,50303601,
50303618,0,0,MPCostMul,1,1,1,50303601,
50303619,0,0,MPCostMul,1,1,1,50303601,
50303620,0,0,MPCostMul,1,1,1,50303601,
50304201,91000000017,0,DefensePowerPhy,44,44,1,50304201,2
50304202,91000000018,0,DefensePowerMag,44,44,1,50304201,2
50304203,91000000045,0,MaxHP,15,15,1,50304201,2
50304204,91000000047,0,MaxMP,15,15,1,50304201,2
50304205,91000000042,0,HPRecovery,17,17,1,50304201,2
50304206,91000000051,0,MPRecovery,17,17,1,50304201,2
50304207,91000000081,0,Penetration,10,10,1,50304201,2
50304208,91000000021,0,DodgeValue,34,34,1,50304201,2
50304209,91000000035,0,AddDecreaseDamage,1,1,1,50304201,1
50304210,91000000056,0,CCResistRate,53,53,1,50304201,2
50304211,91000000043,0,HPStealRate,7,7,1,50304201,1
50304212,91000000039,0,ExpGainRate,30,30,1,50304201,2
50304213,91000000060,0,AdenaGainRate,30,30,1,50304201,2
50304214,0,0,MPCostMul,1,1,1,50304201,
50304215,0,0,MPCostMul,1,1,1,50304201,
50304216,0,0,MPCostMul,1,1,1,50304201,
50304217,0,0,MPCostMul,1,1,1,50304201,
50304218,0,0,MPCostMul,1,1,1,50304201,
50304219,0,0,MPCostMul,1,1,1,50304201,
50304220,0,0,MPCostMul,1,1,1,50304201,
50304301,91000000017,0,DefensePowerPhy,116,116,1,50304301,2
50304302,91000000018,0,DefensePowerMag,116,116,1,50304301,2
50304303,91000000045,0,MaxHP,39,39,1,50304301,2
50304304,91000000047,0,MaxMP,39,39,1,50304301,2
50304305,91000000042,0,HPRecovery,62,62,1,50304301,2
50304306,91000000051,0,MPRecovery,62,62,1,50304301,2
50304307,91000000081,0,Penetration,35,35,1,50304301,2
50304308,91000000021,0,DodgeValue,88,88,1,50304301,2
50304309,91000000035,0,AddDecreaseDamage,1,1,1,50304301,1
50304310,91000000056,0,CCResistRate,104,104,1,50304301,2
50304311,91000000043,0,HPStealRate,12,12,1,50304301,1
50304312,91000000039,0,ExpGainRate,55,55,1,50304301,2
50304313,91000000060,0,AdenaGainRate,55,55,1,50304301,2
50304314,0,0,MPCostMul,1,1,1,50304301,
50304315,0,0,MPCostMul,1,1,1,50304301,
50304316,0,0,MPCostMul,1,1,1,50304301,
50304317,0,0,MPCostMul,1,1,1,50304301,
50304318,0,0,MPCostMul,1,1,1,50304301,
50304319,0,0,MPCostMul,1,1,1,50304301,
50304320,0,0,MPCostMul,1,1,1,50304301,
50304401,91000000017,0,DefensePowerPhy,376,376,1,50304401,2
50304402,91000000018,0,DefensePowerMag,376,376,1,50304401,2
50304403,91000000045,0,MaxHP,126,126,1,50304401,2
50304404,91000000047,0,MaxMP,126,126,1,50304401,2
50304405,91000000042,0,HPRecovery,224,224,1,50304401,2
50304406,91000000051,0,MPRecovery,224,224,1,50304401,2
50304407,91000000081,0,Penetration,122,122,1,50304401,2
50304408,91000000021,0,DodgeValue,285,285,1,50304401,2
50304409,91000000035,0,AddDecreaseDamage,4,4,1,50304401,1
50304410,91000000056,0,CCResistRate,206,206,1,50304401,2
50304411,91000000043,0,HPStealRate,21,21,1,50304401,1
50304412,91000000039,0,ExpGainRate,105,105,1,50304401,2
50304413,91000000060,0,AdenaGainRate,105,105,1,50304401,2
50304414,0,0,MPCostMul,1,1,1,50304401,
50304415,0,0,MPCostMul,1,1,1,50304401,
50304416,0,0,MPCostMul,1,1,1,50304401,
50304417,0,0,MPCostMul,1,1,1,50304401,
50304418,0,0,MPCostMul,1,1,1,50304401,
50304419,0,0,MPCostMul,1,1,1,50304401,
50304420,0,0,MPCostMul,1,1,1,50304401,
50304501,91000000017,0,DefensePowerPhy,1016,1016,1,50304501,2
50304502,91000000018,0,DefensePowerMag,1016,1016,1,50304501,2
50304503,91000000045,0,MaxHP,341,341,1,50304501,2
50304504,91000000047,0,MaxMP,341,341,1,50304501,2
50304505,91000000042,0,HPRecovery,623,623,1,50304501,2
50304506,91000000051,0,MPRecovery,623,623,1,50304501,2
50304507,91000000081,0,Penetration,338,338,1,50304501,2
50304508,91000000021,0,DodgeValue,769,769,1,50304501,2
50304509,91000000035,0,AddDecreaseDamage,10,10,1,50304501,1
50304510,91000000056,0,CCResistRate,360,360,1,50304501,2
50304511,91000000043,0,HPStealRate,35,35,1,50304501,1
50304512,91000000039,0,ExpGainRate,181,181,1,50304501,2
50304513,91000000060,0,AdenaGainRate,181,181,1,50304501,2
50304514,0,0,MPCostMul,1,1,1,50304501,
50304515,0,0,MPCostMul,1,1,1,50304501,
50304516,0,0,MPCostMul,1,1,1,50304501,
50304517,0,0,MPCostMul,1,1,1,50304501,
50304518,0,0,MPCostMul,1,1,1,50304501,
50304519,0,0,MPCostMul,1,1,1,50304501,
50304520,0,0,MPCostMul,1,1,1,50304501,
50304601,731000002515,0,DefensePowerPhy,1929,1929,1,50304601,2
50304602,731000001479,0,DefensePowerMag,1929,1929,1,50304601,2
50304603,731000000662,0,MaxHP,648,648,1,50304601,2
50304604,731000000663,0,MaxMP,648,648,1,50304601,2
50304605,731000000654,0,HPRecovery,1193,1193,1,50304601,2
50304606,731000000668,0,MPRecovery,1193,1193,1,50304601,2
50304607,91000000081,0,Penetration,646,646,1,50304601,2
50304608,731000000148,0,DodgeValue,1460,1460,1,50304601,2
50304609,731000001440,0,AddDecreaseDamage,19,19,1,50304601,1
50304610,292000040065,0,CCResistRate,400,400,1,50304601,2
50304611,731000000655,0,HPStealRate,39,39,1,50304601,1
50304612,292000040061,0,ExpGainRate,200,200,1,50304601,2
50304613,292000040062,0,AdenaGainRate,200,200,1,50304601,2
50304614,0,0,MPCostMul,1,1,1,50304601,
50304615,0,0,MPCostMul,1,1,1,50304601,
50304616,0,0,MPCostMul,1,1,1,50304601,
50304617,0,0,MPCostMul,1,1,1,50304601,
50304618,0,0,MPCostMul,1,1,1,50304601,
50304619,0,0,MPCostMul,1,1,1,50304601,
50304620,0,0,MPCostMul,1,1,1,50304601,
61001201,91000000001,0,AttackPowerPhy,15,15,1,61001201,2
61001202,91000000002,0,AttackPowerMag,15,15,1,61001201,2
61001203,91000000045,0,MaxHP,12,12,1,61001201,2
61001204,91000000047,0,MaxMP,15,15,1,61001201,2
61001205,91000000042,0,HPRecovery,13,13,1,61001201,2
61001206,91000000051,0,MPRecovery,17,17,1,61001201,2
61001207,91000000082,0,Resilience,11,11,1,61001201,2
61001208,292000040071,0,CriticalValue,14,14,1,61001201,2
61001209,292000040072,0,AntiCriticalValue,17,17,1,61001201,2
61001210,292000040008,0,CriticalDamageMul,10,10,1,61001201,2
61001211,91000000024,0,HitValue,27,27,1,61001201,2
61001212,91000000031,0,AddIgnoreDefenseDamage,1,1,1,61001201,1
61001213,91000000056,0,CCResistRate,47,47,1,61001201,2
61001214,91000000043,0,HPStealRate,7,7,1,61001201,1
61001215,91000000039,0,ExpGainRate,30,30,1,61001201,2
61001216,91000000060,0,AdenaGainRate,30,30,1,61001201,2
61001217,0,0,MPCostMul,1,1,1,61001201,0
61001218,0,0,MPCostMul,1,1,1,61001201,0
61001219,0,0,MPCostMul,1,1,1,61001201,0
61001220,0,0,MPCostMul,1,1,1,61001201,0
61001301,91000000001,0,AttackPowerPhy,42,42,1,61001301,2
61001302,91000000002,0,AttackPowerMag,42,42,1,61001301,2
61001303,91000000045,0,MaxHP,31,31,1,61001301,2
61001304,91000000047,0,MaxMP,39,39,1,61001301,2
61001305,91000000042,0,HPRecovery,49,49,1,61001301,2
61001306,91000000051,0,MPRecovery,62,62,1,61001301,2
61001307,91000000082,0,Resilience,37,37,1,61001301,2
61001308,292000040071,0,CriticalValue,52,52,1,61001301,2
61001309,292000040072,0,AntiCriticalValue,61,61,1,61001301,2
61001310,292000040008,0,CriticalDamageMul,31,31,1,61001301,2
61001311,91000000024,0,HitValue,71,71,1,61001301,2
61001312,91000000031,0,AddIgnoreDefenseDamage,1,1,1,61001301,1
61001313,91000000056,0,CCResistRate,93,93,1,61001301,2
61001314,91000000043,0,HPStealRate,12,12,1,61001301,1
61001315,91000000039,0,ExpGainRate,55,55,1,61001301,2
61001316,91000000060,0,AdenaGainRate,55,55,1,61001301,2
61001317,0,0,MPCostMul,1,1,1,61001301,0
61001318,0,0,MPCostMul,1,1,1,61001301,0
61001319,0,0,MPCostMul,1,1,1,61001301,0
61001320,0,0,MPCostMul,1,1,1,61001301,0
61001401,91000000001,0,AttackPowerPhy,138,138,1,61001401,2
61001402,91000000002,0,AttackPowerMag,138,138,1,61001401,2
61001403,91000000045,0,MaxHP,101,101,1,61001401,2
61001404,91000000047,0,MaxMP,126,126,1,61001401,2
61001405,91000000042,0,HPRecovery,179,179,1,61001401,2
61001406,91000000051,0,MPRecovery,224,224,1,61001401,2
61001407,91000000082,0,Resilience,130,130,1,61001401,2
61001408,292000040071,0,CriticalValue,185,185,1,61001401,2
61001409,292000040072,0,AntiCriticalValue,219,219,1,61001401,2
61001410,292000040008,0,CriticalDamageMul,104,104,1,61001401,2
61001411,91000000024,0,HitValue,228,228,1,61001401,2
61001412,91000000031,0,AddIgnoreDefenseDamage,2,2,1,61001401,1
61001413,91000000056,0,CCResistRate,186,186,1,61001401,2
61001414,91000000043,0,HPStealRate,21,21,1,61001401,1
61001415,91000000039,0,ExpGainRate,105,105,1,61001401,2
61001416,91000000060,0,AdenaGainRate,105,105,1,61001401,2
61001417,0,0,MPCostMul,1,1,1,61001401,0
61001418,0,0,MPCostMul,1,1,1,61001401,0
61001419,0,0,MPCostMul,1,1,1,61001401,0
61001420,0,0,MPCostMul,1,1,1,61001401,0
61001501,91000000001,0,AttackPowerPhy,377,377,1,61001501,2
61001502,91000000002,0,AttackPowerMag,377,377,1,61001501,2
61001503,91000000045,0,MaxHP,273,273,1,61001501,2
61001504,91000000047,0,MaxMP,341,341,1,61001501,2
61001505,91000000042,0,HPRecovery,498,498,1,61001501,2
61001506,91000000051,0,MPRecovery,623,623,1,61001501,2
61001507,91000000082,0,Resilience,360,360,1,61001501,2
61001508,292000040071,0,CriticalValue,516,516,1,61001501,2
61001509,292000040072,0,AntiCriticalValue,608,608,1,61001501,2
61001510,292000040008,0,CriticalDamageMul,285,285,1,61001501,2
61001511,91000000024,0,HitValue,616,616,1,61001501,2
61001512,91000000031,0,AddIgnoreDefenseDamage,5,5,1,61001501,1
61001513,91000000056,0,CCResistRate,324,324,1,61001501,2
61001514,91000000043,0,HPStealRate,35,35,1,61001501,1
61001515,91000000039,0,ExpGainRate,181,181,1,61001501,2
61001516,91000000060,0,AdenaGainRate,181,181,1,61001501,2
61001517,0,0,MPCostMul,1,1,1,61001501,0
61001518,0,0,MPCostMul,1,1,1,61001501,0
61001519,0,0,MPCostMul,1,1,1,61001501,0
61001520,0,0,MPCostMul,1,1,1,61001501,0
61001601,731000002514,0,AttackPowerPhy,718,718,1,61001601,2
61001602,731000001478,0,AttackPowerMag,718,718,1,61001601,2
61001603,731000000662,0,MaxHP,518,518,1,61001601,2
61001604,731000000663,0,MaxMP,648,648,1,61001601,2
61001605,731000000654,0,HPRecovery,954,954,1,61001601,2
61001606,731000000668,0,MPRecovery,1193,1193,1,61001601,2
61001607,731000000670,0,Resilience,689,689,1,61001601,2
61001608,731000000639,0,CriticalValue,988,988,1,61001601,2
61001609,731000000631,0,AntiCriticalValue,1164,1164,1,61001601,2
61001610,731000000637,0,CriticalDamageMul,543,543,1,61001601,2
61001611,731000000162,0,HitValue,1168,1168,1,61001601,2
61001612,292000040030,0,AddIgnoreDefenseDamage,10,10,1,61001601,1
61001613,292000040065,0,CCResistRate,360,360,1,61001601,2
61001614,731000000655,0,HPStealRate,39,39,1,61001601,1
61001615,292000040061,0,ExpGainRate,200,200,1,61001601,2
61001616,292000040062,0,AdenaGainRate,200,200,1,61001601,2
61001617,0,0,MPCostMul,1,1,1,61001601,
61001618,0,0,MPCostMul,1,1,1,61001601,
61001619,0,0,MPCostMul,1,1,1,61001601,
61001620,0,0,MPCostMul,1,1,1,61001601,
61002201,91000000001,0,AttackPowerPhy,12,12,1,61002201,2
61002202,91000000002,0,AttackPowerMag,12,12,1,61002201,2
61002203,91000000045,0,MaxHP,15,15,1,61002201,2
61002204,91000000047,0,MaxMP,12,12,1,61002201,2
61002205,91000000042,0,HPRecovery,17,17,1,61002201,2
61002206,91000000051,0,MPRecovery,13,13,1,61002201,2
61002207,91000000082,0,Resilience,11,11,1,61002201,2
61002208,292000040071,0,CriticalValue,14,14,1,61002201,2
61002209,292000040072,0,AntiCriticalValue,17,17,1,61002201,2
61002210,292000040008,0,CriticalDamageMul,10,10,1,61002201,2
61002211,91000000024,0,HitValue,27,27,1,61002201,2
61002212,91000000031,0,AddIgnoreDefenseDamage,1,1,1,61002201,1
61002213,91000000056,0,CCResistRate,47,47,1,61002201,2
61002214,91000000043,0,HPStealRate,7,7,1,61002201,1
61002215,91000000039,0,ExpGainRate,30,30,1,61002201,2
61002216,91000000060,0,AdenaGainRate,30,30,1,61002201,2
61002217,0,0,MPCostMul,1,1,1,61002201,0
61002218,0,0,MPCostMul,1,1,1,61002201,0
61002219,0,0,MPCostMul,1,1,1,61002201,0
61002220,0,0,MPCostMul,1,1,1,61002201,0
61002301,91000000001,0,AttackPowerPhy,33,33,1,61002301,2
61002302,91000000002,0,AttackPowerMag,33,33,1,61002301,2
61002303,91000000045,0,MaxHP,39,39,1,61002301,2
61002304,91000000047,0,MaxMP,31,31,1,61002301,2
61002305,91000000042,0,HPRecovery,62,62,1,61002301,2
61002306,91000000051,0,MPRecovery,49,49,1,61002301,2
61002307,91000000082,0,Resilience,37,37,1,61002301,2
61002308,292000040071,0,CriticalValue,52,52,1,61002301,2
