Id,RequiredId,Type,GroupType,Param1,NameKey,DescKey,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
12109,12108,Hero,Battle,9,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,990,3270,,35000,,,,,Icon_HeroicAchievement_01
12110,12109,Hero,Battle,10,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,1400,3390,,,900009,5,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12111,12110,Hero,Battle,11,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,1810,3510,,36000,,,,,Icon_HeroicAchievement_01
12112,12111,Hero,Battle,12,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,2220,3630,,37000,,,,,Icon_HeroicAchievement_01
12113,12112,Hero,Battle,13,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,2630,3770,,,900009,5,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12114,12113,Hero,Battle,14,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,3030,3910,,39000,,,,,Icon_HeroicAchievement_01
12115,12114,Hero,Battle,15,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,3440,4050,,,900009,5,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12116,12115,Hero,Battle,16,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,3850,4190,,41000,,,,,Icon_HeroicAchievement_01
12117,12116,Hero,Battle,17,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,4260,4350,,,900009,5,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12118,12117,Hero,Battle,18,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,4670,4510,,43000,,,,,Icon_HeroicAchievement_01
12119,12118,Hero,Battle,19,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,5070,4670,,,900009,5,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12120,12119,Hero,Battle,20,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,5480,4830,,45000,,,,,Icon_HeroicAchievement_01
12301,,Hero,Battle,,821000012301,822000012301,If_VeheclePetSelect,1,Immediately,123,1,150,,,911003,1,,Item_Box_GrowStone_03,Icon_HeroicAchievement_01
12401,,Hero,Battle,,821000012401,822000012401,If_VeheclePetSelect,2,Immediately,124,1,500,,,911003,3,,Item_Box_GrowStone_03,Icon_HeroicAchievement_01
12501,,Hero,Battle,,821000012501,822000012501,If_VeheclePetSelect,3,Immediately,125,1,850,,,911003,5,,Item_Box_GrowStone_03,Icon_HeroicAchievement_01
12601,,Hero,Battle,,821000012601,822000012601,If_VeheclePetSelect,4,Immediately,126,1,2000,,,911003,7,,Item_Box_GrowStone_03,Icon_HeroicAchievement_01
12901,,Hero,Battle,,821000012901,822000012901,If_VeheclePetSelect,7,Immediately,129,1,2000,,,911004,5,,Item_Box_GrowStone_04,Icon_HeroicAchievement_01
1012201,,Hero,Battle,,821001012201,822001012201,If_VeheclePetSelect,100001,Immediately,10122,1,2000,,,911003,7,,Item_Box_GrowStone_03,Icon_HeroicAchievement_01
14001,,Hero,Battle,1,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,1,100,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14002,14001,Hero,Battle,2,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,2,150,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14003,14002,Hero,Battle,3,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,3,200,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14004,14003,Hero,Battle,4,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,4,250,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14005,14004,Hero,Battle,5,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,5,300,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14006,14005,Hero,Battle,6,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,6,350,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14007,14006,Hero,Battle,7,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,7,400,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14008,14007,Hero,Battle,8,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,8,450,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14009,14008,Hero,Battle,9,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,9,500,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14010,14009,Hero,Battle,10,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,10,550,,,480109,50,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14011,14010,Hero,Battle,11,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,11,600,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14012,14011,Hero,Battle,12,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,12,650,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14013,14012,Hero,Battle,13,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,13,700,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14014,14013,Hero,Battle,14,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,14,750,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14015,14014,Hero,Battle,15,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,15,800,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14016,14015,Hero,Battle,16,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,16,850,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14017,14016,Hero,Battle,17,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,18,900,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14018,14017,Hero,Battle,18,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,20,950,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14019,14018,Hero,Battle,19,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,22,1000,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14020,14019,Hero,Battle,20,821000014001,822000014001,Count_FreeFortressSiegeClear,,Immediately,140,24,1050,,,480109,60,,Icon_Asset_PetStoneSteamBeetle_Piece01,Icon_HeroicAchievement_01
14101,,Hero,Battle,1,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,1,1000,,,471004,1,,Icon_Asset_PetHornSteamBeetle_01,Icon_HeroicAchievement_01
14102,14101,Hero,Battle,2,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,2,1100,,,470009,2,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14103,14102,Hero,Battle,3,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,3,1200,,,470009,3,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14104,14103,Hero,Battle,4,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,4,1300,,,470009,4,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14105,14104,Hero,Battle,5,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,5,1400,,,470009,5,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14106,14105,Hero,Battle,6,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,6,1500,,,470009,6,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14107,14106,Hero,Battle,7,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,7,1600,,,470009,7,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14108,14107,Hero,Battle,8,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,9,1700,,,470009,9,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14109,14108,Hero,Battle,9,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,11,1800,,,470009,11,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14110,14109,Hero,Battle,10,821000014101,822000014101,Count_FreeFortressSiegeWin,,Immediately,141,14,1900,,,470009,14,,Icon_Asset_PetStoneSteamBeetle_01,Icon_HeroicAchievement_01
14201,,Hero,Battle,1,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,1,1500,,5000,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14202,14201,Hero,Battle,2,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,2,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14203,14202,Hero,Battle,3,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,3,1500,,7500,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14204,14203,Hero,Battle,4,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,4,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14205,14204,Hero,Battle,5,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,5,1500,,10000,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14206,14205,Hero,Battle,6,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,6,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14207,14206,Hero,Battle,7,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,7,1500,,12500,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14208,14207,Hero,Battle,8,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,8,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14209,14208,Hero,Battle,9,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,9,1500,,15000,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14210,14209,Hero,Battle,10,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,10,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14211,14210,Hero,Battle,11,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,11,1500,,17500,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14212,14211,Hero,Battle,12,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,12,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14213,14212,Hero,Battle,13,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,13,1500,,20000,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14214,14213,Hero,Battle,14,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,14,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14215,14214,Hero,Battle,15,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,15,1500,,22500,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14216,14215,Hero,Battle,16,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,16,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14217,14216,Hero,Battle,17,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,17,1500,,25000,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14218,14217,Hero,Battle,18,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,18,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14219,14218,Hero,Battle,19,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,19,1500,,27500,,,,Icon_Combine_Unidentifiy_Material01,Icon_HeroicAchievement_01
14220,14219,Hero,Battle,20,821000014201,822000014201,Count_FreeFortressSiegeArtifactActive,,Immediately,142,20,1500,,,900011,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14301,,Hero,Battle,1,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,1,200,,5000,,,,,Icon_HeroicAchievement_01
14302,14301,Hero,Battle,2,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,3,250,,,900010,2,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14303,14302,Hero,Battle,3,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,6,300,,7500,,,,,Icon_HeroicAchievement_01
14304,14303,Hero,Battle,4,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,10,350,,,900010,2,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14305,14304,Hero,Battle,5,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,15,400,,10000,,,,,Icon_HeroicAchievement_01
14306,14305,Hero,Battle,6,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,20,450,,,900010,2,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14307,14306,Hero,Battle,7,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,25,500,,12500,,,,,Icon_HeroicAchievement_01
14308,14307,Hero,Battle,8,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,30,550,,,900010,2,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14309,14308,Hero,Battle,9,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,35,600,,15000,,,,,Icon_HeroicAchievement_01
14310,14309,Hero,Battle,10,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,40,650,,,900010,3,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14311,14310,Hero,Battle,11,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,55,700,,17500,,,,,Icon_HeroicAchievement_01
14312,14311,Hero,Battle,12,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,70,750,,,900010,3,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14313,14312,Hero,Battle,13,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,85,800,,20000,,,,,Icon_HeroicAchievement_01
14314,14313,Hero,Battle,14,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,100,850,,,900010,3,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14315,14314,Hero,Battle,15,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,125,900,,22500,,,,,Icon_HeroicAchievement_01
14316,14315,Hero,Battle,16,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,150,950,,,900010,5,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14317,14316,Hero,Battle,17,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,175,1000,,25000,,,,,Icon_HeroicAchievement_01
14318,14317,Hero,Battle,18,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,200,1050,,,900010,5,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
14319,14318,Hero,Battle,19,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,225,1100,,27500,,,,,Icon_HeroicAchievement_01
14320,14319,Hero,Battle,20,821000014301,822000014301,Count_FreeFortressSiegeAltarActive,,Immediately,143,250,1150,,,900010,5,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_01
32001,,Hero,Item,1,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,70,90,,,481001,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_04
32002,32001,Hero,Item,2,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,350,100,,2000,,,,,Icon_HeroicAchievement_04
32003,32002,Hero,Item,3,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,700,110,,3000,,,,,Icon_HeroicAchievement_04
32004,32003,Hero,Item,4,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,1400,130,,,481002,1,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_04
32005,32004,Hero,Item,5,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,3150,160,,5000,,,,,Icon_HeroicAchievement_04
32006,32005,Hero,Item,6,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,4200,190,,7000,,,,,Icon_HeroicAchievement_04
32007,32006,Hero,Item,7,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,8750,240,,,481001,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_04
32008,32007,Hero,Item,8,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,17150,300,,10000,,,,,Icon_HeroicAchievement_04
32009,32008,Hero,Item,9,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,25200,390,,13000,,,,,Icon_HeroicAchievement_04
32010,32009,Hero,Item,10,821000032001,822000032001,Count_AcquiredVehiclePetEquipmentItem,C,Immediately,320,35000,470,,,481002,2,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_04
32101,,Hero,Item,1,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,20,135,,,481005,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_04
32102,32101,Hero,Item,2,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,100,150,,3000,,,,,Icon_HeroicAchievement_04
32103,32102,Hero,Item,3,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,200,165,,4500,,,,,Icon_HeroicAchievement_04
32104,32103,Hero,Item,4,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,400,195,,,481006,1,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_04
32105,32104,Hero,Item,5,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,900,240,,7500,,,,,Icon_HeroicAchievement_04
32106,32105,Hero,Item,6,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,1200,285,,10500,,,,,Icon_HeroicAchievement_04
32107,32106,Hero,Item,7,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,2500,360,,,481005,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_04
32108,32107,Hero,Item,8,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,4900,450,,15000,,,,,Icon_HeroicAchievement_04
32109,32108,Hero,Item,9,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,7200,585,,19500,,,,,Icon_HeroicAchievement_04
32110,32109,Hero,Item,10,821000032101,822000032101,Count_AcquiredVehiclePetEquipmentItem,B,Immediately,321,10000,705,,,481006,2,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_04
32301,,Hero,Item,1,821000032301,822000032301,Count_AcquiredVehiclePetEquipmentItem,A,Immediately,323,5,180,,,481009,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_04
32302,32301,Hero,Item,2,821000032301,822000032301,Count_AcquiredVehiclePetEquipmentItem,A,Immediately,323,25,200,,4000,,,,,Icon_HeroicAchievement_04
32303,32302,Hero,Item,3,821000032301,822000032301,Count_AcquiredVehiclePetEquipmentItem,A,Immediately,323,50,220,,6000,,,,,Icon_HeroicAchievement_04
32304,32303,Hero,Item,4,821000032301,822000032301,Count_AcquiredVehiclePetEquipmentItem,A,Immediately,323,100,260,,,481010,1,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_04
32305,32304,Hero,Item,5,821000032301,822000032301,Count_AcquiredVehiclePetEquipmentItem,A,Immediately,323,225,320,,10000,,,,,Icon_HeroicAchievement_04
32306,32305,Hero,Item,6,821000032301,822000032301,Count_AcquiredVehiclePetEquipmentItem,A,Immediately,323,300,380,,14000,,,,,Icon_HeroicAchievement_04
